Idle Energy:
kernel_processes: 10498.407999999976
system_processes: 38601.143999999855
policy: 236.46000000000933
sidecar: 2559.2240000000043
uva: 591.631999999977
rabbitmq: 576.0759999999854
surf: 583.3639999999899
vu: 678.64
api-gateway: 111.45600000000628
orchestrator: 111.43200000000628
policy-enforcer: 170.9639999999982
sql-query: 0
sql-algorithm: 0

Active Energy:
kernel_processes: 10384.26000000001
system_processes: 38239.8879999987
policy: 229.1600000000105
sidecar: 2434.6159999999813
uva: 576.0000000000279
rabbitmq: 552.2679999999926
surf: 570.2919999999841
vu: 632.8999999999844
api-gateway: 150.33600000000192
orchestrator: 193.46400000000278
policy-enforcer: 190.1799999999992
sql-query: 0
sql-algorithm: 0
