run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.018886,200,6.535472
1,200,0.018638,200,6.582977
2,200,0.018488,200,6.424418
3,200,0.019782,200,6.550368
4,200,0.018993,200,6.570686
5,200,0.019031,200,6.550061
6,200,0.01849,200,6.645465
