Idle Energy:
kernel_processes: 10395.248000000007
system_processes: 38947.08800000004
policy: 230.7040000000003
sidecar: 2278.1599999999994
rabbitmq: 495.59999999999945
orchestrator: 152.69199999999995
policy-enforcer: 205.81599999999963
surf: 584.9040000000011
vu: 585.1360000000003
api-gateway: 134.06399999999982
uva: 680.824
sql-query: 0
sql-algorithm: 0

Active Energy:
kernel_processes: 9831.524000000014
system_processes: 42947.45600000003
policy: 191.9280000000003
sidecar: 2133.0764999999988
rabbitmq: 525.988
orchestrator: 143.9719999999999
policy-enforcer: 180.30399999999958
surf: 383.7439999999998
vu: 536.8359999999998
api-gateway: 159.00799999999987
uva: 626.3520000000005
sql-query: 49.93200000000001
sql-algorithm: 46.660500000000006
