run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.020875,200,6.395776
1,200,0.020068,200,6.438875
2,200,0.020525,200,6.696597
3,200,0.020216,200,6.577213
4,200,0.020191,200,6.433221
5,200,0.019742,200,6.584286
6,200,0.019151,200,6.562695
