run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.031912,200,6.50621
1,200,0.02772,200,6.354115
2,200,0.027513,200,6.346095
3,200,0.029932,200,17.104639
4,200,0.032348,200,6.499787
5,200,0.022892,200,6.40146
6,200,0.025324,200,6.490787
