Idle Energy:
kernel_processes: 10462.768000000544
system_processes: 38002.58800000037
policy: 229.78800000001237
rabbitmq: 540.5159999999976
policy-enforcer: 229.6800000000027
orchestrator: 118.088
sidecar: 2485.3959999999897
vu: 611.4600000000007
uva: 576.303999999986
api-gateway: 143.66000000000105
surf: 612.4719999999998
sql-query: 0
sql-algorithm: 0

Active Energy:
kernel_processes: 9458.424000000192
system_processes: 44626.86799999997
policy: 185.95200000001242
rabbitmq: 508.82800000000105
policy-enforcer: 185.79999999999785
orchestrator: 141.21599999999967
sidecar: 1970.5534458000018
vu: 353.78800000000473
uva: 535.4199999999943
api-gateway: 125.56800000000055
surf: 373.6999999999995
sql-algorithm: 0
sql-query: 114.9501408
