run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.021804,200,0.010928
1,200,0.020332,200,0.009993
2,200,0.020947,200,0.010823
3,200,0.018795,200,0.009356
4,200,0.020911,200,0.009337
5,200,0.020404,200,0.008648
6,200,0.01867,200,0.01203
