Idle Energy:
kernel_processes: 10553.051999999676
system_processes: 38562.104000000436
policy: 234.57600000001054
sidecar: 2352.0760000000078
uva: 646.2600000000147
rabbitmq: 548.3000000000028
surf: 617.7880000000129
vu: 643.9599999999907
api-gateway: 139.5879999999985
orchestrator: 139.6839999999985
policy-enforcer: 207.87199999999967
sql-algorithm: 0
sql-query: 0

Active Energy:
kernel_processes: 10402.595999999903
system_processes: 39038.91199999916
policy: 219.21199999998012
sidecar: 2170.444000000004
uva: 585.4719999999949
rabbitmq: 505.70800000001475
surf: 587.1440000000018
vu: 629.2640000000177
api-gateway: 94.34400000000093
orchestrator: 104.65600000000306
policy-enforcer: 150.7480000000048
sql-query: 0
sql-algorithm: 0
