Idle Energy:
kernel_processes: 10491.019999999786
system_processes: 38370.340000000084
policy: 223.76000000000934
sidecar: 2467.140000000016
uva: 606.3079999999991
rabbitmq: 506.7559999999746
surf: 590.6600000000016
vu: 677.4080000000121
api-gateway: 150.62399999999693
orchestrator: 184.59200000000567
policy-enforcer: 200.8439999999981
sql-algorithm: 0
sql-query: 0

Active Energy:
kernel_processes: 10346.028000000126
system_processes: 38552.69999999892
policy: 216.28799999998165
sidecar: 2393.572000000013
uva: 596.1160000000039
rabbitmq: 488.6960000000041
surf: 576.7680000000048
vu: 617.5840000000053
api-gateway: 115.16400000000077
orchestrator: 125.38400000000581
policy-enforcer: 155.08799999999417
sql-query: 0
sql-algorithm: 0
