run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.023468,200,5.277465
1,200,0.021054,200,0.009045
2,200,0.023121,200,0.011829
3,200,0.022497,200,0.011265
4,200,0.0207,200,0.01137
5,200,0.024424,200,0.011547
6,200,0.023213,200,0.012986
