run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.025346,200,5.156267
1,200,0.022535,200,5.186791
2,200,0.022659,200,5.292517
3,200,0.022192,200,5.303801
4,200,0.039051,200,5.293988
5,200,0.022702,200,5.180285
6,200,0.025046,200,5.153424
