Idle Energy:
kernel_processes: 10435.140000000207
system_processes: 38616.55200000274
policy: 224.7399999999857
sidecar: 2420.6920000000614
uva: 612.3640000000155
rabbitmq: 512.6559999999827
surf: 571.0680000000151
vu: 636.6479999999982
api-gateway: 106.81200000000116
orchestrator: 121.89199999999246
policy-enforcer: 161.18800000000496
sql-query: 0
sql-algorithm: 0

Active Energy:
kernel_processes: 10381.076000000505
system_processes: 39373.34799999986
policy: 221.28800000001243
sidecar: 2450.3680000000486
uva: 613.7679999999959
rabbitmq: 506.39599999999393
surf: 590.4159999999802
vu: 599.5680000000151
api-gateway: 123.61600000000558
orchestrator: 147.6600000000062
policy-enforcer: 168.46400000000295
sql-query: 0
sql-algorithm: 0
