Idle Energy:
kernel_processes: 10415.979999999903
system_processes: 38931.94400000175
policy: 226.66799999998508
sidecar: 2094.875999999996
uva: 585.9399999999946
rabbitmq: 548.4159999999956
surf: 587.4679999999858
vu: 632.7960000000024
api-gateway: 133.01199999999758
orchestrator: 133.14799999999758
policy-enforcer: 201.15599999999526
sql-query: 0
sql-algorithm: 0

Active Energy:
kernel_processes: 10392.67200000037
system_processes: 38554.64000000176
policy: 221.252000000027
sidecar: 2287.6640000000134
uva: 574.5559999999884
rabbitmq: 538.683999999992
surf: 581.3320000000114
vu: 604.6399999999992
api-gateway: 153.6759999999984
orchestrator: 182.25999999999902
policy-enforcer: 184.70800000000318
sql-query: 0
sql-algorithm: 0
