run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.023402,200,6.92313
1,200,0.026771,200,11.891305
2,200,0.023746,200,8.61325
3,200,0.023521,200,6.877163
4,200,0.02289,200,8.145254
5,200,0.022531,200,13.505059
6,200,0.032453,200,13.896857
