Idle Energy:
kernel_processes: 10514.435999999947
system_processes: 38826.068000000356
policy: 225.90000000000157
sidecar: 2521.451999999968
uva: 699.9200000000125
rabbitmq: 512.0960000000277
surf: 633.1240000000022
vu: 588.7199999999798
api-gateway: 86.1039999999992
orchestrator: 119.29999999999316
policy-enforcer: 154.61600000000084
sql-query: 0
sql-algorithm: 0

Active Energy:
kernel_processes: 10472.643999999855
system_processes: 38335.37999999919
policy: 227.46800000003228
sidecar: 2479.959999999999
uva: 651.0479999999898
rabbitmq: 501.65200000000306
surf: 612.1880000000135
vu: 587.6679999999935
api-gateway: 157.69200000000316
orchestrator: 187.52799999999866
policy-enforcer: 199.55199999999246
sql-query: 0
sql-algorithm: 0
