Idle Energy:
kernel_processes: 10472.324000000177
system_processes: 39516.26399999965
policy: 222.2720000000068
sidecar: 2347.7120000000073
uva: 631.9599999999978
rabbitmq: 535.3520000000093
surf: 570.4480000000215
vu: 626.1360000000165
api-gateway: 88.30000000000437
orchestrator: 137.59600000000572
policy-enforcer: 160.45600000000863
sql-algorithm: 0
sql-query: 0

Active Energy:
kernel_processes: 10400.299999999814
system_processes: 40016.464000000546
policy: 221.76399999998696
sidecar: 2314.195999999966
uva: 616.8279999999856
rabbitmq: 561.5879999999927
surf: 601.403999999986
vu: 574.9920000000019
api-gateway: 134.81999999999934
orchestrator: 162.91200000000495
policy-enforcer: 156.16000000000633
sql-algorithm: 0
sql-query: 0
