Idle Energy:
kernel_processes: 10468.776000000187
system_processes: 39418.82800000092
policy: 224.37600000001706
sidecar: 2358.899999999988
uva: 597.9680000000011
rabbitmq: 482.4319999999995
surf: 573.5040000000084
vu: 648.8520000000188
api-gateway: 124.95600000000073
orchestrator: 125.11999999999588
policy-enforcer: 199.62799999999697
sql-query: 0
sql-algorithm: 0

Active Energy:
kernel_processes: 10372.940000000177
system_processes: 39919.975999999915
policy: 212.96800000003228
sidecar: 2304.8800000000474
uva: 598.4400000000015
rabbitmq: 504.15599999999995
surf: 565.0880000000149
vu: 631.4400000000294
api-gateway: 89.40399999999794
orchestrator: 116.14000000000853
policy-enforcer: 154.75600000000426
sql-algorithm: 0
sql-query: 0
