Idle Energy:
kernel_processes: 10418.355999999912
system_processes: 38577.5559999994
policy: 235.3359999999907
vu: 612.359999999999
sidecar: 2430.932000000005
uva: 590.1559999999981
policy-enforcer: 216.52800000000084
rabbitmq: 529.415999999997
orchestrator: 149.61199999999965
surf: 592.8839999999997
api-gateway: 126.10800000000039
sql-algorithm: 0
sql-query: 0

Active Energy:
kernel_processes: 9835.599999999957
system_processes: 41395.78399999985
policy: 196.21599999999395
vu: 577.7000000000004
sidecar: 2112.9735247000053
uva: 557.5640000000024
policy-enforcer: 170.30799999999857
rabbitmq: 549.9920000000013
orchestrator: 134.54400000000024
surf: 314.708000000002
api-gateway: 119.69999999999952
sql-query: 117.78298640000003
sql-algorithm: 101.69486170000002
