Idle Energy:
kernel_processes: 10473.528000000166
system_processes: 37518.44400000179
policy: 239.16000000000557
sidecar: 2256.484000000008
uva: 600.6800000000046
rabbitmq: 564.1160000000062
surf: 614.3959999999946
vu: 599.6519999999925
api-gateway: 149.1079999999985
orchestrator: 204.72400000000349
policy-enforcer: 216.5440000000023
sql-algorithm: 0
sql-query: 0

Active Energy:
kernel_processes: 10429.240000000067
system_processes: 38092.92799999941
policy: 231.09599999998446
sidecar: 2359.5080000000235
uva: 594.8879999999779
rabbitmq: 552.2679999999949
surf: 628.880000000007
vu: 596.5719999999972
api-gateway: 153.64800000000062
orchestrator: 176.31199999999401
policy-enforcer: 180.81599999999673
sql-algorithm: 0
sql-query: 0
