Idle Energy:
kernel_processes: 10429.96000000001
system_processes: 38210.575999999586
policy: 234.02799999999107
policy-enforcer: 234.02400000000017
rabbitmq: 490.4760000000001
sidecar: 2436.312
surf: 622.3440000000003
vu: 632.4040000000001
uva: 575.1120000000008
api-gateway: 173.17999999999998
orchestrator: 173.17999999999998
sql-query: 0
sql-algorithm: 0

Active Energy:
kernel_processes: 9901.755999999916
system_processes: 41434.96000000011
policy: 194.56399999999502
policy-enforcer: 182.9080000000001
rabbitmq: 496.20799999999986
sidecar: 2159.379499999999
surf: 314.75599999999923
vu: 624.4279999999995
uva: 599.9600000000002
api-gateway: 127.84399999999984
orchestrator: 140.9720000000001
sql-query: 57.77609110000001
sql-algorithm: 47.77059220000001
