Idle Energy:
kernel_processes: 10524.351999999859
system_processes: 38772.75999999987
policy: 225.19599999999488
vu: 616.1640000000024
sidecar: 2334.6040000000066
uva: 666.3519999999987
policy-enforcer: 207.8199999999997
rabbitmq: 533.4079999999967
orchestrator: 139.43599999999927
surf: 635.1120000000022
api-gateway: 111.3759999999993
sql-query: 0
sql-algorithm: 0

Active Energy:
kernel_processes: 9609.192000000097
system_processes: 47193.71599999939
policy: 122.70400000000417
vu: 594.304
sidecar: 1784.8319999999983
uva: 553.5800000000032
policy-enforcer: 115.63200000000032
rabbitmq: 337.8439999999993
orchestrator: 87.49200000000047
surf: 315.2720000000001
api-gateway: 72.21199999999995
sql-algorithm: 0
sql-query: 0
