run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.02386,200,0.010349
1,200,0.027318,200,0.01344
2,200,0.021908,200,0.009766
3,200,0.018449,200,0.009869
4,200,0.019931,200,0.012236
5,200,0.017531,200,0.007874
6,200,0.017209,200,0.012094
