time,orchestrator_cpu,policy_cpu,policy-enforcer_cpu,sidecar_cpu,sql-algorithm_cpu,sql-query_cpu,surf_cpu,uva_cpu,orchestrator_memory,policy_memory,policy-enforcer_memory,sidecar_memory,sql-algorithm_memory,sql-query_memory,surf_memory,uva_memory,orchestrator_memory_rss,policy_memory_rss,policy-enforcer_memory_rss,sidecar_memory_rss,sql-algorithm_memory_rss,sql-query_memory_rss,surf_memory_rss,uva_memory_rss,orchestrator_memory_cache,policy_memory_cache,policy-enforcer_memory_cache,sidecar_memory_cache,sql-algorithm_memory_cache,sql-query_memory_cache,surf_memory_cache,uva_memory_cache,orchestrator_energy,policy_energy,policy-enforcer_energy,sidecar_energy,sql-algorithm_energy,sql-query_energy,surf_energy,uva_energy
1734681518.907,0.01388239543533,0.027167683392690004,0.01296334027551,0.17771271164914998,0.03106662380177,0.3521213435054,0.0909981454634,0.09708007691169,96235.322004436,0.0,63105.51275939076,649124.3989125792,3931.725993702633,0.0,303695.013403054,354918.0062120988,78967.05740263112,0.0,52642.742077133466,642644.5094118329,147933.51935344827,0.0,178061.94730472635,129186.6646945718,0,0,0,0,0,0.0,0,0,0,159.89199639988016,0,76.33921130704364,0,0,0,0
1734681523.907,0.01388239543533,0.026668563355959997,0.01201511678569,0.17742038949518998,0.03094499207643,0.35071637564628,0.0909981454634,0.09708007691169,96235.322004436,16.073460738531573,47641.44045160923,649117.9817954923,3925.601042301491,0.0,303695.013403054,354918.0062120988,78967.05740263112,0.0,39742.5827350395,642638.092294746,147073.16784663446,0.0,178061.94730472635,129186.6646945718,0,0,0,0,0,0.0,0,0,0,159.89199639988016,0,76.33921130704364,0,0,0,0
1734681528.907,0.01388239543533,0.026668563355959997,0.01201511678569,0.17266380181472002,0.030860466596509997,0.34935587725218,0.0909981454634,0.09708007691169,96235.322004436,16.073460738531573,47641.44045160923,660558.6130027709,3777.37981165437,0.0,303695.013403054,354918.0062120988,78967.05740263112,0.0,39742.5827350395,652056.0949772146,155440.30439657136,0.0,178061.94730472635,129186.6646945718,0,0,0,0,0,0.0,0,0,0,159.89199639988016,0,76.33921130704364,0,0,0,0
1734681533.907,0.01388239543533,0.026668563355959997,0.01201511678569,0.17354495864654,0.030738834871180003,0.32334395402925,0.0909981454634,0.10989277724512,96235.322004436,16.073460738531573,47641.44045160923,613794.7106703015,3771.254860253227,0.0,303695.013403054,239669.6708213487,78967.05740263112,0.0,39742.5827350395,606586.3365060079,154579.95288975752,0.0,178061.94730472635,87247.81080217323,0,0,0,0,0,0.0,0,0,0,159.89199639988016,0,76.33921130704364,0,0,0,0
1734681538.907,0.01388239543533,0.026668563355959997,0.01201511678569,0.17349454339503,0.03134493085067,0.3072927832519,0.0909981454634,0.10989277724512,96235.322004436,16.073460738531573,47641.44045160923,614937.8571402439,1701.259023221906,0.0,303695.013403054,239669.6708213487,78967.05740263112,0.0,39742.5827350395,607526.3616090859,188861.5629765279,0.0,178061.94730472635,87247.81080217323,0,0,0,0,0,0.0,0,0,0,159.89199639988016,0,76.33921130704364,0,0,0,0
1734681543.907,0.01388239543533,0.026668563355959997,0.01201511678569,0.17344412814351,0.03122329912533,0.30888930063717,0.0909981454634,0.10989277724512,96235.322004436,16.073460738531573,47641.44045160923,616081.0036101863,1695.1340718207637,0.0,303695.013403054,239669.6708213487,78967.05740263112,0.0,39742.5827350395,608466.3867121639,188001.2114697141,0.0,178061.94730472635,87247.81080217323,0,0,0,0,0,0.0,0,0,0,159.89199639988016,0,76.33921130704364,0,0,0,0
1734681548.907,0.01388239543533,0.026668563355959997,0.01201511678569,0.17017404204177,0.03190673428691,0.30903522232617997,0.0909981454634,0.10989277724512,96235.322004436,16.073460738531573,47641.44045160923,616213.5606548795,1873.08674873974,0.0,303695.013403054,239669.6708213487,78967.05740263112,0.0,39742.5827350395,559914.9257255961,212997.6308209329,0.0,178061.94730472635,87247.81080217323,0,0,0,0,0,0.0,0,0,0,164.95005352069904,0,74.2596920615284,0,0,0,0
1734681553.907,0.01388239543533,0.026668563355959997,0.01201511678569,0.16890095362727,0.03055553910769,0.30743870494091,0.0909981454634,0.10989277724512,96235.322004436,16.07346073853157,47641.44045160923,604542.6584084261,1758.945559462093,0.0,303695.013403054,239669.6708213487,78967.05740263112,0.0,39742.5827350395,556296.5742616607,169970.5884254419,0.0,178061.94730472635,87247.81080217323,0,0,0,0,0,0.0,0,0,0,164.95005352069904,0,74.2596920615284,0,0,0,0
1734681558.907,0.01139030878742,0.026668563355959997,0.01049625144918,0.16864132102457,0.03041991889136,0.30584218755563997,0.0909981454634,0.10989277724512,78959.71837091133,16.07346073853157,64771.99020997038,604547.7056396435,1748.7624828602968,0.0,303695.013403054,239669.6708213487,64791.35189887896,0.0,54029.42161535489,554258.9413256905,168540.20559877632,0.0,178061.94730472635,87247.81080217323,0,0,0,0,0,0.0,0,0,0,164.95005352069904,0,74.2596920615284,0,0,0,0
1734681563.907,0.01115893553016,0.026668563355959997,0.01049625144918,0.17658203572407,0.030284298675039997,0.32126422853746,0.08988062458815,0.10989277724512,77355.79633750406,16.07346073853157,64771.99020997038,490059.3075730858,1738.579406258501,0.0,205272.33361573945,239669.6708213487,63475.23427550177,0.0,54029.42161535489,507258.23430763866,167109.8227721107,0.0,109504.28315918292,87247.81080217323,0,0,0,0,0,0.0,0,0,0,164.95005352069904,0,74.2596920615284,0,0,0,0
1734681568.907,0.013091688745589998,0.01698374800012,0.01049625144918,0.18509603643136,0.03014867845872,0.33258744218661,0.08988062458815,0.10989277724512,120943.59498196444,21.711176453051724,64771.99020997038,530237.8936619039,1728.396329656705,0.0,205272.33361573945,239669.6708213487,49626.82528028714,0.0,54029.42161535489,462781.0891503482,165679.4399454451,0.0,109504.28315918292,87247.81080217323,0,0,0,0,0,0.0,0,0,0,164.95005352069904,0,74.2596920615284,0,0,0,0
1734681573.907,0.013091688745589998,0.0173511393294,0.01049625144918,0.18886857413952,0.03001305824239,0.3309808533475,0.08988062458815,0.10989277724512,120943.59498196444,22.180831206356853,64771.99020997038,530362.2217459143,1718.213253054909,0.0,205272.33361573945,239669.6708213487,49626.82528028714,0.0,54029.42161535489,472888.4459762023,164249.05711877948,0.0,109504.28315918292,87247.81080217323,0,0,0,0,0,0.0,0,0,0,164.95005352069904,0,74.2596920615284,0,0,0,0
1734681578.907,0.013091688745589998,0.01771853065867,0.01049625144918,0.19429640424822,0.02987743802607,0.32958306378978997,0.08988062458815,0.10989277724512,120943.59498196444,22.650485959661975,64771.99020997038,530355.8046288274,1708.030176453113,0.0,205272.33361573945,239669.6708213487,49626.82528028714,0.0,54029.42161535489,472882.0288591154,162818.67429211386,0.0,109504.28315918292,87247.81080217323,0,0,0,0,0,0.0,0,0,0,169.9062928256603,0,77.10285566132077,0,0,0,0
1734681583.907,0.012549428551959998,0.01808592198794,0.01049625144918,0.18964724369337,0.029741817809739998,0.32818527423207,0.09066778443113,0.09020073576238,89376.17053832974,23.120140712967103,64771.99020997038,573270.5394385043,1697.8470998513171,0.0,139280.35129740517,22.034818793998483,21.46401790065556,0.0,54029.42161535489,443674.32745369134,161388.29146544827,0.0,74300.29540918164,22.034818793998483,0,0,0,0,0,0.0,0,0,0,169.9062928256603,0,77.10285566132077,0,0,0,0
1734681588.907,0.012549428551959998,0.01845331331722,0.01049625144918,0.18964724369337,0.02877448935427,0.32678748467435,0.09066778443113,0.09214277300661,89376.17053832974,23.589795466272232,64771.99020997038,573270.5394385043,1427.0351891553685,0.0,139280.35129740517,22.509232205443244,21.46401790065556,0.0,54029.42161535489,443674.32745369134,188186.42300013892,0.0,74300.29540918164,22.509232205443244,0,0,0,0,0,0.0,0,0,0,169.9062928256603,0,77.10285566132077,0,0,0,0
1734681593.907,0.012549428551959998,0.01882070464649,0.00901148087543,0.18604690999012,0.030964078156960003,0.30883981101525,0.09066778443113,0.09408481025085,89376.17053832974,24.05945021957736,55609.52439706298,573249.5087561307,1491.7149319249768,0.0,139280.35129740517,22.983645616888005,21.46401790065556,0.0,46386.56971537349,443661.7090442672,172292.7463516322,0.0,74300.29540918164,22.983645616888005,0,0,0,0,0,0.0,0,0,0,169.9062928256603,0,77.10285566132077,0,0,0,0
1734681598.907,0.012549428551959998,0.02204347975645,0.00883654335128,0.18165749234993,0.030828457940629998,0.30589368986887,0.09066778443113,0.09602684749507999,89376.17053832974,28.1792851983076,54529.99122689682,531425.6530829188,1481.5318553231807,0.0,139280.35129740517,23.45805902833276,21.46401790065556,0.0,45486.07935511758,411130.7836895949,172305.31989868652,0.0,74300.29540918164,23.45805902833276,0,0,0,0,0,0.0,0,0,0,169.9062928256603,0,77.10285566132077,0,0,0,0
1734681603.907,0.012549428551959998,0.018508642451410002,0.01102054056391,0.18333736329953998,0.02829474292055,0.3029475687225,0.09066778443113,0.09796888473931,89376.17053832974,23.660525472119986,45322.30916450112,531423.7355984189,1463.0552586928316,0.0,139280.35129740517,23.932472439777523,21.46401790065556,0.0,37793.1959156752,411129.6331988949,154110.98929836138,0.0,74300.29540918164,23.932472439777523,0,0,0,0,0,0.0,0,0,0,169.9062928256603,0,77.10285566132077,0,0,0,0
1734681608.907,0.012549428551959998,0.01814125112213,0.01102054056391,0.18049301011388,0.027576824073499998,0.30000144757613,0.09066778443113,0.11652223465395001,89376.17053832974,23.190870718814857,45322.30916450112,519448.0212696009,1225.8047677574002,0.0,139280.35129740517,28.46480468668561,21.46401790065556,0.0,37793.1959156752,401270.3878650687,151011.2855362354,0.0,74300.29540918164,28.46480468668561,0,0,0,0,0,0.0,0,0,0,172.56972480462238,0,74.89610726323197,0,0,0,0
1734681613.907,0.012549428551959998,0.01777385979286,0.01102054056391,0.17916875590818002,0.02319655740302,0.29705532642976,0.09066778443113,0.09850527542616999,89376.17053832974,22.721215965509728,45322.30916450112,563320.2179599445,911.468247367244,0.0,139280.35129740517,24.06350542401857,21.46401790065556,0.0,37793.1959156752,385479.5717728885,105513.25329262816,0.0,74300.29540918164,24.06350542401857,0,0,0,0,0,0.0,0,0,0,172.56972480462238,0,74.89610726323197,0,0,0,0
1734681618.907,0.012549428551959998,0.02428621731618,0.01102054056391,0.17420884852999,0.02299332558521,0.29458311448738,0.09066778443113,0.09656323818194,89376.17053832974,33.54160354414209,45322.30916450112,562127.7897147952,910.7653947741022,0.0,139280.35129740517,23.58909201257381,21.46401790065556,16.770801772071046,37793.1959156752,354303.43720918737,104070.29691890824,0.0,74300.29540918164,23.58909201257381,0,0,0,0,0,0.0,0,0,0,172.56972480462238,0,74.89610726323197,0,0,0,0
1734681623.907,0.012549428551959998,0.02428621731618,0.01102054056391,0.17743480709943002,0.022790093767400002,0.29163699334101,0.09066778443113,0.0946212009377,89376.17053832974,33.54160354414209,45322.30916450112,561015.8234219083,910.0625421809606,0.0,139280.35129740517,23.11467860112905,21.46401790065556,16.770801772071046,37793.1959156752,353379.1537122204,102627.34054518836,0.0,74300.29540918164,23.11467860112905,0,0,0,0,0,0.0,0,0,0,172.56972480462238,0,74.89610726323197,0,0,0,0
1734681628.907,0.012549428551959998,0.02428621731618,0.01126366100727,0.17685798606873,0.02147450650326,0.28614904509294997,0.09066778443113,0.09267916369347,89376.17053832974,33.54160354414209,59802.729823560185,559869.6752155458,814.2290918415233,0.0,139280.35129740517,22.64026518968429,21.46401790065556,16.770801772071046,49868.074380558326,352437.7792585156,63119.86965522181,0.0,74300.29540918164,22.64026518968429,0,0,0,0,0,0.0,0,0,0,172.56972480462238,0,74.89610726323197,0,0,0,0
1734681633.907,0.012549428551959998,0.02428621731618,0.01126366100727,0.18066376014771998,0.021271274685450002,0.2563484321046,0.09218098063203001,0.09073712644924001,89376.17053832974,33.54160354414209,59802.729823560185,588779.4418741396,813.5262392483816,0.0,188860.59175697475,22.165851778239528,21.46401790065556,16.770801772071046,49868.074380558326,342776.6815240959,61676.9132815019,0.0,100749.29900724268,22.165851778239528,0,0,0,0,0,0.0,0,0,0,172.56972480462238,0,74.89610726323197,0,0,0,0
1734681638.907,0.012549428551959998,0.02428621731618,0.01126366100727,0.18073578176669,0.02106804286764,0.25495064254688,0.09218098063203001,0.08879508920501,89376.17053832974,33.54160354414209,59802.729823560185,530951.0703646537,812.8233866552399,0.0,188860.59175697475,21.691438366794767,21.46401790065556,16.770801772071046,49868.074380558326,295715.6014306338,60233.956907782,0.0,100749.29900724268,21.691438366794767,0,0,0,0,0,0.0,0,0,0,175.66317271010035,0,77.83288269935917,0,0,0,0
1734681643.907,0.012549428551959998,0.02428621731618,0.01126366100727,0.18021599675494998,0.02086481104984,0.22490934937242998,0.09218098063203001,0.08685305196077,89376.17053832974,33.54160354414209,59802.729823560185,507454.5152521219,812.1205340620982,0.0,188860.59175697475,21.21702495535001,21.46401790065556,16.770801772071046,49868.074380558326,262244.1652118677,58791.00053406211,0.0,100749.29900724268,21.21702495535001,0,0,0,0,0,0.0,0,0,0,175.66317271010035,0,77.83288269935917,0,0,0,0
1734681648.907,0.011658040828960001,0.02428621731618,0.01126366100727,0.18086886275858,0.02066157923203,0.21067496914672001,0.09218098063203001,0.18597575270052,62871.82889876804,33.54160354414209,59802.729823560185,507636.94143088686,811.4176814689565,0.0,188860.59175697475,147453.48961924462,15.098902233133536,16.770801772071046,49868.074380558326,262428.24377642607,57348.04416034219,0.0,100749.29900724268,147437.7997395235,0,0,0,0,0,0.0,0,0,0,175.66317271010035,0,77.83288269935917,0,0,0,0
1734681653.907,0.011658040828960001,0.02428621731618,0.01126366100727,0.18179219949941,0.02045834741422,0.20915969005862,0.09218098063203001,0.18597575270052,62871.82889876804,33.54160354414209,59802.729823560185,337035.3089163269,810.7148288758148,0.0,188860.59175697475,147453.48961924462,15.098902233133536,16.770801772071046,49868.074380558326,187005.4957047797,55905.087786622295,0.0,100749.29900724268,147437.7997395235,0,0,0,0,0,0.0,0,0,0,175.66317271010035,0,77.83288269935917,0,0,0,0
1734681658.907,0.011658040828960001,0.02428621731618,0.01126366100727,0.18160100172146001,0.020255115596410002,0.20764441097052,0.09218098063203001,0.18597575270052,62871.82889876804,33.54160354414209,59802.729823560185,337034.28154320235,810.0119762826731,0.0,188860.59175697475,147453.48961924462,15.098902233133536,16.770801772071046,49868.074380558326,187004.62112566252,54462.13141290239,0.0,100749.29900724268,147437.7997395235,0,0,0,0,0,0.0,0,0,0,175.66317271010035,0,77.83288269935917,0,0,0,0
1734681663.907,0.011658040828960001,0.02428621731618,0.01126366100727,0.17381825490158,0.02039083039789,0.20612913188242,0.09218098063203001,0.18597575270052,62871.82889876804,33.54160354414209,59802.729823560185,524457.5014804277,827.6807030213712,0.0,188860.59175697475,147453.48961924462,15.098902233133536,16.770801772071046,49868.074380558326,172790.49759166903,53037.54661851432,0.0,100749.29900724268,147437.7997395235,0,0,0,0,0,0.0,0,0,0,175.66317271010035,0,77.83288269935917,0,0,0,0
1734681668.907,0.011658040828960001,0.02428621731618,0.01126366100727,0.22641372719094002,0.02018759858008,0.20461385279431002,0.09218098063203001,0.18597575270052,62871.82889876804,33.54160354414209,59802.729823560185,653733.7136794539,826.9778504282294,0.0,188860.59175697475,147453.48961924462,15.098902233133536,16.770801772071046,49868.074380558326,242762.0534074422,51594.59024479443,0.0,100749.29900724268,147437.7997395235,0,0,0,0,0,0.0,0,0,0,177.22055342995455,0,77.61982895599445,0,0,0,0
1734681673.907,0.011658040828960001,0.02428621731618,0.01126366100727,0.22597667544836,0.01998436676228,0.21372916096293998,0.09218098063203001,0.18597575270052,62871.82889876804,33.54160354414209,59802.729823560185,636533.2626248131,826.2749978350878,0.0,188860.59175697475,147453.48961924462,15.098902233133536,16.770801772071046,49868.074380558326,242658.6010788489,50151.633871074526,0.0,100749.29900724268,147437.7997395235,0,0,0,0,0,0.0,0,0,0,177.22055342995455,0,77.61982895599445,0,0,0,0
1734681678.907,0.010793993617810001,0.02669853722317,0.01144806016776,0.22458483083265998,0.01978113494447,0.21067245751258,0.09218098063203001,0.18597575270052,92047.92578953903,44.62967502928278,44338.53889360982,433475.17677703255,825.5721452419461,0.0,188860.59175697475,147453.48961924462,0.0,22.31483751464139,36972.85327936193,179058.42509692823,48708.67749735462,0.0,100749.29900724268,147437.7997395235,0,0,0,0,0,0.0,0,0,0,177.22055342995455,0,77.61982895599445,0,0,0,0
1734681683.907,0.010793993617810001,0.02669853722317,0.01144806016776,0.23043372752777,0.01957790312666,0.20761575406222998,0.09218098063203001,0.18597575270052,92047.92578953903,44.62967502928278,44338.53889360982,433556.4642121815,824.8692926488044,0.0,188860.59175697475,147453.48961924462,0.0,22.31483751464139,36972.85327936193,179141.3649178705,47265.72112363473,0.0,100749.29900724268,147437.7997395235,0,0,0,0,0,0.0,0,0,0,177.22055342995455,0,77.61982895599445,0,0,0,0
1734681688.907,0.010793993617810001,0.02669853722317,0.01144806016776,0.22977550404027,0.019374671308849997,0.20455905061187,0.0740823205297,0.21608113555511999,92047.92578953903,44.62967502928278,44338.53889360982,433546.43928834127,824.1664400556627,0.0,151780.01793906323,193966.52188372356,0.0,22.31483751464139,36972.85327936193,179132.99237982367,45822.764749914815,0.0,80968.349555659,193945.8827560492,0,0,0,0,0,0.0,0,0,0,177.22055342995455,0,77.61982895599445,0,0,0,0
1734681693.907,0.010793993617810001,0.02669853722317,0.01123400468849,0.22911728055276998,0.01917143949105,0.20150234716152,0.09112488502669999,0.21608113555511999,92047.92578953903,44.62967502928278,18.501036618140592,433536.41436450114,823.463587462521,0.0,119756.95674258337,193966.52188372356,0.0,22.31483751464139,0.0,179124.61984177685,44379.80837619492,0.0,63891.93196326346,193945.8827560492,0,0,0,0,0,0.0,0,0,0,177.22055342995455,0,77.61982895599445,0,0,0,0
1734681698.907,0.010793993617810001,0.02669853722317,0.01123400468849,0.22845905706528002,0.01896820767324,0.19844564371116,0.09112488502669999,0.21608113555511999,92047.92578953903,44.62967502928278,18.501036618140592,433526.38944066095,822.7607348693793,0.0,119756.95674258337,193966.52188372356,0.0,22.31483751464139,0.0,179116.24730373005,42936.85200247501,0.0,63891.93196326346,193945.8827560492,0,0,0,0,0,0.0,0,0,0,180.2200081484501,0,80.18963665320943,0,0,0,0
1734681703.907,0.010793993617810001,0.02669853722317,0.01123400468849,0.22780083357778,0.0130337979469,0.92555588423665,0.09060064327922,0.21608113555511999,92047.92578953903,44.62967502928278,18.501036618140592,433516.3645168208,802.2372985791231,377606.01981315005,21.884316595962943,193966.52188372356,0.0,22.31483751464139,0.0,179107.87476568326,802.2372985791231,358792.0676326458,21.884316595962943,193945.8827560492,0,0,0,0,0,3780.285619601622,0,0,0,180.2200081484501,0,80.18963665320942,0,0,0,0
1734681708.907,0.010793993617810001,0.02669853722317,0.01123400468849,0.22714261009028,0.009949541912679999,0.98035477402875,0.09060064327922,0.21608113555511999,92047.92578953903,44.62967502928278,18.501036618140592,433506.3395929806,509.9238813402575,405491.6535166578,21.884316595962943,193966.52188372356,0.0,22.31483751464139,0.0,179099.50222763643,509.9238813402575,385496.5273541336,21.884316595962943,193945.8827560492,0,0,0,0,0,4070.2203983782833,0,0,0,180.2200081484501,0,80.18963665320942,0,0,0,0
1734681713.907,0.010793993617810001,0.02669853722317,0.01123400468849,0.21858715373350002,0.009949541912679999,1.03253917985421,0.09060064327922,0.21608113555511999,92047.92578953903,44.62967502928278,18.501036618140592,433415.6967491456,509.9238813402575,433377.2872201657,21.884316595962943,193966.52188372356,0.0,22.31483751464139,0.0,179050.8207295922,509.9238813402575,412200.98707562126,21.884316595962943,193945.8827560492,0,0,0,0,0,4360.155177154945,0,0,0,180.2200081484501,0,80.18963665320942,0,0,0,0
1734681718.907,0.010793993617810001,0.02669853722317,0.01123400468849,0.21829659011916,0.009949541912679999,1.06614951996025,0.09060064327922,0.21608113555511999,92047.92578953903,44.62967502928278,18.501036618140592,433408.9765968922,509.9238813402575,461262.9209236736,21.884316595962943,193966.52188372356,0.0,22.31483751464139,0.0,179044.10057733877,509.9238813402575,438905.4467971091,21.884316595962943,193945.8827560492,0,0,0,0,0,4650.089955931607,0,0,0,180.2200081484501,0,80.18963665320942,0,0,0,0
1734681723.907,0.010793993617810001,0.02581778702488,0.01123400468849,0.21664416338716,0.009949541912679999,1.11671919682871,0.09060064327922,0.21608113555511999,92047.92578953903,96002.68104002008,18.501036618140592,433468.1320245262,509.9238813402575,489148.5546271814,21.884316595962943,193966.52188372356,0.0,14.2988801072416,0.0,179103.25600497276,509.9238813402575,465609.9065185968,21.884316595962943,193945.8827560492,0,0,0,0,0,4940.024734708268,0,0,0,180.2200081484501,0,80.18963665320942,0,0,0,0
1734681728.907,0.010793993617810001,0.02581778702488,0.01123400468849,0.21861820296915999,0.01089927522947,1.18899117665391,0.09060064327922,0.21608113555511999,92047.92578953903,96002.68104002008,18.501036618140592,474896.6167124211,509.9238813402575,517034.1883306892,21.884316595962943,193966.52188372356,0.0,14.2988801072416,0.0,179317.96804235454,509.9238813402575,492314.3662400845,21.884316595962943,193945.8827560492,0,0,0,0,0,5229.95951348493,0,0,0,181.676055868529,0,78.5026167538918,0,0,0,0
1734681733.907,0.010793993617810001,0.02581778702488,0.01123400468849,0.23285333794486,0.01892826707925,1.24117558247937,0.09060064327922,0.21608113555511999,92047.92578953903,96002.68104002008,18.501036618140592,527171.2638943548,52328.48214896206,544919.822034197,21.884316595962943,193966.52188372356,0.0,14.2988801072416,0.0,179553.51026940503,781.4439367530279,519018.8259615723,21.884316595962943,193945.8827560492,0,0,0,0,0,5519.89429226159,0,0,0,181.676055868529,0,78.5026167538918,0,0,0,0
1734681738.907,0.010793993617810001,0.02588165328575,0.01123400468849,0.23276197675805,0.01948339460068,1.26565905109075,0.09060064327922,0.21608113555511999,92047.92578953903,136269.44196649815,18.501036618140592,482913.1322457176,54200.63006431538,572805.455737705,21.884316595962943,193966.52188372356,0.0,20.29933591039746,0.0,179549.50244698895,810.9480796632639,545723.2856830601,21.884316595962943,193945.8827560492,0,0,0,0,0,5809.829071038251,0,0,0,181.676055868529,0,78.5026167538918,0,0,0,0
1734681743.907,0.010793993617810001,0.02588165328575,0.01123400468849,0.20705264272403998,0.019673255813940003,1.3193848812784599,0.09060064327922,0.21608113555511999,92047.92578953903,136269.44196649815,18.501036618140592,579203.0842462013,56052.97982097312,600691.0894412128,21.884316595962943,193966.52188372356,0.0,20.29933591039746,0.0,186057.22312153183,820.6540638779155,572427.7454045478,21.884316595962943,193945.8827560492,0,0,0,0,0,6099.763849814914,0,0,0,181.676055868529,0,78.5026167538918,0,0,0,0
1734681748.907,0.00875582676792,0.02588165328575,0.01123400468849,0.20936686253723,0.019863117027200002,1.37311071146617,0.09060064327922,0.21608113555511999,74667.05290893416,136269.44196649815,18.501036618140592,581072.4085195443,57905.32957763085,628576.7231447207,21.884316595962943,193966.52188372356,0.0,20.29933591039746,0.0,186053.21529911572,830.3600480925671,599132.2051260356,21.884316595962943,193945.8827560492,0,0,0,0,0,6389.698628591575,0,0,0,181.676055868529,0,78.5026167538918,0,0,0,0
1734681753.907,0.008575926874289999,0.02588165328575,0.01123400468849,0.20536113994864,0.02005297824046,1.42683654165388,0.09060064327922,0.19322913726382002,73132.92081244184,136269.44196649815,18.501036618140592,460373.4233950005,59757.67933428859,656462.3568482285,21.884316595962943,623584.0655588437,0.0,20.29933591039746,0.0,147627.38430164367,840.0660323072186,625836.6648475233,21.884316595962943,175215.18779877078,0,0,0,0,0,6679.633407368236,0,0,0,181.676055868529,0,78.5026167538918,0,0,0,0
1734681758.907,0.00839602698066,0.02588165328575,0.01211730998704,0.20587620929305,0.020242839453710002,1.4805623718416001,0.09060064327922,0.19322913726382002,71598.78871594951,136269.44196649815,26.13695098683581,466867.197964036,61610.02909094633,684347.9905517363,21.884316595962943,623584.0655588437,0.0,20.29933591039746,0.0,149076.68543661953,849.7720165218702,652541.124569011,21.884316595962943,175215.18779877078,0,0,0,0,0,6969.568186144897,0,0,0,183.04276809226957,0,82.13940464682157,0,0,0,0
1734681763.907,0.01161057145887,0.02588165328575,0.0112111671126,0.20485582708572003,0.02043270066697,1.5342882020293098,0.09060064327922,0.19322913726382002,0.0,136269.44196649815,16.991267915292557,473360.97253307153,63462.37884760407,712233.6242552442,21.884316595962943,623584.0655588437,0.0,20.29933591039746,0.0,150525.9865715954,859.4780007365218,679245.5842904989,21.884316595962943,175215.18779877078,0,0,0,0,0,7259.502964921559,0,0,0,183.04276809226957,0,82.13940464682157,0,0,0,0
1734681768.907,0.01161057145887,0.02588165328575,0.0112111671126,0.19588015753208998,0.02062256188023,1.1095178667430299,0.09060064327922,0.19322913726382002,0.0,136269.44196649815,16.991267915292557,479963.9016075633,65314.72860426179,520246.6133333334,21.884316595962943,623584.0655588437,0.0,20.29933591039746,0.0,152084.44221202758,869.1839849511734,495390.72,21.884316595962943,175215.18779877078,0,0,0,0,0,5263.36,0,0,0,183.04276809226957,0,82.13940464682157,0,0,0,0
1734681773.907,0.01161057145887,0.02588165328575,0.0112111671126,0.21262358776682,0.02081242309349,1.1095178667430299,0.09060064327922,0.19322913726382002,0.0,136269.44196649815,16.991267915292557,573906.719233425,67167.07836091952,520246.6133333334,21.884316595962943,623584.0655588437,0.0,20.29933591039746,0.0,208503.9356718537,878.8899691658249,495390.72,21.884316595962943,175215.18779877078,0,0,0,0,0,5263.36,0,0,0,183.04276809226957,0,82.13940464682157,0,0,0,0
1734681778.907,0.01161057145887,0.02588165328575,0.0112111671126,0.21555722332553,0.01951590811856,1.1095178667430299,0.09060064327922,0.19322913726382002,0.0,136269.44196649815,16.991267915292557,586341.9687001511,68904.72652137824,520246.6133333334,21.884316595962943,623584.0655588437,0.0,20.29933591039746,0.0,208509.3474060562,773.894357181449,495390.72,21.884316595962943,175215.18779877078,0,0,0,0,0,5263.36,0,0,0,183.04276809226957,0,82.13940464682157,0,0,0,0
1734681783.907,0.01161057145887,0.02588165328575,0.0112111671126,0.21601175867414,0.01959136141702,1.1095178667430299,0.09060064327922,0.19322913726382002,0.0,136269.44196649815,16.991267915292557,586769.7761001354,70748.2475773687,520246.6133333334,21.884316595962943,623584.0655588437,0.0,20.29933591039746,0.0,208514.75914025863,774.7716407288366,495390.72,21.884316595962943,175215.18779877078,0,0,0,0,0,5263.36,0,0,0,183.04276809226957,0,82.13940464682157,0,0,0,0
1734681788.907,0.01161057145887,0.02588165328575,0.0112111671126,0.21704662692047,0.01966681471549,1.1095178667430299,0.09060064327922,0.19322913726382002,0.0,136269.44196649815,16.991267915292557,587099.549537366,72591.76863335918,520246.6133333334,21.884316595962943,623584.0655588437,0.0,20.29933591039746,0.0,208422.1369117075,775.6489242762241,495390.72,21.884316595962943,175215.18779877078,0,0,0,0,0,5263.36,0,0,0,183.61278709290312,0,79.83266108870298,0,0,0,0
1734681793.907,0.01161057145887,0.02588165328575,0.0112111671126,0.21986980795444,0.01974226801396,1.1095178667430299,0.08992796371197,0.19322913726382002,0.0,136269.44196649815,16.991267915292557,587517.9373807318,74435.28968934965,520246.6133333334,14.17198058272582,623584.0655588437,0.0,20.29933591039746,0.0,208418.1290892914,776.5262078236117,495390.72,14.17198058272582,175215.18779877078,0,0,0,0,0,5263.36,0,0,0,183.61278709290312,0,79.83266108870298,0,0,0,0
1734681798.907,0.01161057145887,0.02588165328575,0.0112111671126,0.21296178058428,0.01981772131242,1.1095178667430299,0.08992796371197,0.19322913726382002,0.0,136269.44196649815,16.991267915292557,587661.2398781506,76278.81074534013,520246.6133333334,14.17198058272582,623584.0655588437,0.0,20.29933591039746,0.0,208139.03592092844,777.4034913709992,495390.72,14.17198058272582,175215.18779877078,0,0,0,0,0,5263.36,0,0,0,183.61278709290312,0,79.83266108870298,0,0,0,0
