time,etcd_cpu,jaeger_cpu,linkerd-proxy_cpu,policy_cpu,policy-enforcer_cpu,rabbitmq_cpu,sidecar_cpu,surf_cpu,uva_cpu,vu_cpu,etcd_memory,jaeger_memory,linkerd-proxy_memory,policy_memory,policy-enforcer_memory,rabbitmq_memory,sidecar_memory,surf_memory,uva_memory,vu_memory,etcd_memory_rss,jaeger_memory_rss,linkerd-proxy_memory_rss,policy_memory_rss,policy-enforcer_memory_rss,rabbitmq_memory_rss,sidecar_memory_rss,surf_memory_rss,uva_memory_rss,vu_memory_rss,etcd_memory_cache,jaeger_memory_cache,linkerd-proxy_memory_cache,policy_memory_cache,policy-enforcer_memory_cache,rabbitmq_memory_cache,sidecar_memory_cache,surf_memory_cache,uva_memory_cache,vu_memory_cache,etcd_energy,jaeger_energy,linkerd-proxy_energy,policy_energy,policy-enforcer_energy,rabbitmq_energy,sidecar_energy,sql-algorithm_energy,sql-query_energy,surf_energy,uva_energy,vu_energy,etcd_cpu_Anomaly,etcd_cpu_Anomaly_Score,jaeger_cpu_Anomaly,jaeger_cpu_Anomaly_Score,linkerd-proxy_cpu_Anomaly,linkerd-proxy_cpu_Anomaly_Score,policy_cpu_Anomaly,policy_cpu_Anomaly_Score,policy-enforcer_cpu_Anomaly,policy-enforcer_cpu_Anomaly_Score,rabbitmq_cpu_Anomaly,rabbitmq_cpu_Anomaly_Score,sidecar_cpu_Anomaly,sidecar_cpu_Anomaly_Score,surf_cpu_Anomaly,surf_cpu_Anomaly_Score,uva_cpu_Anomaly,uva_cpu_Anomaly_Score,vu_cpu_Anomaly,vu_cpu_Anomaly_Score,etcd_memory_Anomaly,etcd_memory_Anomaly_Score,jaeger_memory_Anomaly,jaeger_memory_Anomaly_Score,linkerd-proxy_memory_Anomaly,linkerd-proxy_memory_Anomaly_Score,policy_memory_Anomaly,policy_memory_Anomaly_Score,policy-enforcer_memory_Anomaly,policy-enforcer_memory_Anomaly_Score,rabbitmq_memory_Anomaly,rabbitmq_memory_Anomaly_Score,sidecar_memory_Anomaly,sidecar_memory_Anomaly_Score,surf_memory_Anomaly,surf_memory_Anomaly_Score,uva_memory_Anomaly,uva_memory_Anomaly_Score,vu_memory_Anomaly,vu_memory_Anomaly_Score,etcd_memory_rss_Anomaly,etcd_memory_rss_Anomaly_Score,jaeger_memory_rss_Anomaly,jaeger_memory_rss_Anomaly_Score,linkerd-proxy_memory_rss_Anomaly,linkerd-proxy_memory_rss_Anomaly_Score,policy_memory_rss_Anomaly,policy_memory_rss_Anomaly_Score,policy-enforcer_memory_rss_Anomaly,policy-enforcer_memory_rss_Anomaly_Score,rabbitmq_memory_rss_Anomaly,rabbitmq_memory_rss_Anomaly_Score,sidecar_memory_rss_Anomaly,sidecar_memory_rss_Anomaly_Score,surf_memory_rss_Anomaly,surf_memory_rss_Anomaly_Score,uva_memory_rss_Anomaly,uva_memory_rss_Anomaly_Score,vu_memory_rss_Anomaly,vu_memory_rss_Anomaly_Score,etcd_memory_cache_Anomaly,etcd_memory_cache_Anomaly_Score,jaeger_memory_cache_Anomaly,jaeger_memory_cache_Anomaly_Score,linkerd-proxy_memory_cache_Anomaly,linkerd-proxy_memory_cache_Anomaly_Score,policy_memory_cache_Anomaly,policy_memory_cache_Anomaly_Score,policy-enforcer_memory_cache_Anomaly,policy-enforcer_memory_cache_Anomaly_Score,rabbitmq_memory_cache_Anomaly,rabbitmq_memory_cache_Anomaly_Score,sidecar_memory_cache_Anomaly,sidecar_memory_cache_Anomaly_Score,surf_memory_cache_Anomaly,surf_memory_cache_Anomaly_Score,uva_memory_cache_Anomaly,uva_memory_cache_Anomaly_Score,vu_memory_cache_Anomaly,vu_memory_cache_Anomaly_Score,etcd_energy_Anomaly,etcd_energy_Anomaly_Score,jaeger_energy_Anomaly,jaeger_energy_Anomaly_Score,linkerd-proxy_energy_Anomaly,linkerd-proxy_energy_Anomaly_Score,policy_energy_Anomaly,policy_energy_Anomaly_Score,policy-enforcer_energy_Anomaly,policy-enforcer_energy_Anomaly_Score,rabbitmq_energy_Anomaly,rabbitmq_energy_Anomaly_Score,sidecar_energy_Anomaly,sidecar_energy_Anomaly_Score,sql-algorithm_energy_Anomaly,sql-algorithm_energy_Anomaly_Score,sql-query_energy_Anomaly,sql-query_energy_Anomaly_Score,surf_energy_Anomaly,surf_energy_Anomaly_Score,uva_energy_Anomaly,uva_energy_Anomaly_Score,vu_energy_Anomaly,vu_energy_Anomaly_Score
1734421362.122,0.17119517452852,0.02315592465841,0.04429775737993,0.03783648457313,0.01329750892308,2.11157421068161,0.00481150886439,0.0249601432132,0.01746113800976,0.01988118290912,31704.080251053525,73668.47749083042,77115.49620742854,44982.51003499756,44260.82704241984,400736.9659453664,27680.42084414772,12260.01770105021,13072.624810869278,9469.163023352216,31199.860863743685,22494.00482312268,35490.70126037738,9501.970701624072,21181.84423112404,146874.5527129575,1609.9306682337324,13984.88961012804,14800.376179184805,9732.195329556444,216.09402313278937,49652.12600104107,41021.59259902554,34179.31078874993,21996.4715638986,161481.06313495175,0.0,0,0.0,724.7305170650823,0.1284724984998499,0,0,0.0418951215121512,0,0.1243960853585358,0,0,0,0,0,0,1,0.08341263356976984,1,0.04254319270889971,1,0.07865226238713266,0,0.02257437362142435,1,0.030422295755430748,0,0.014308507376872268,1,0.08056252637395153,1,0.05302506204144387,0,0.06033105925158404,0,0.0588188802660853,1,0.04283089769458767,0,0.03342715311986993,1,0.07012737137126453,0,0.005157048392138638,0,0.033506745611179105,0,0.005452400828996895,1,0.0738593199307328,0,0.01150209780136209,0,0.02900940250693053,1,0.04210834249523381,1,0.07136557310892072,0,0.0331743280680601,1,0.0713241940341818,1,0.04234825590009455,1,0.050941331236496294,0,0.007992539898908038,1,0.08212735734482762,1,0.04844611528508261,0,0.02505553154035839,1,0.04577117801982136,1,0.09083299148895159,0,0.003421683928767849,1,0.028066230568114872,0,0.003133156337514209,0,0.008128540121158226,0,0.030786922694350315,1,0.049872287196901864,0,0.0,0,0.031126128189886366,1,0.03147769455036418,0,0.06856231983280192,0,0.0,0,0.0,1,0.06999997815625433,0,0.0,1,0.06995343087822006,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1734421367.122,1.39106371910898,0.024040875418,0.06682118808571,0.03945146710781,0.01403236914902,2.26284452092288,0.00506961625191,0.02588105986788,0.01842591310539,0.02085443840173,87123.1461710448,76635.26722090332,87083.04638185896,46611.64299225771,46907.47884343091,422211.9775474084,29165.302470848776,12624.32019949168,13751.239241683154,9893.64830730966,67403.87280863828,23467.940053859045,43465.76569903706,9856.57692891414,22520.55450371377,154333.86235145386,1696.293389486514,14400.44612477821,15568.680096873764,10168.471871401594,10073.508661824291,51644.98050037761,43734.34818991702,35456.921051131234,23372.42821100796,171332.85785082175,0.0,0,0.0,772.3671989314172,0.141552973213988,0,0,0.0462655585558555,0,0.1370615185685235,0,0,0,0,0,0,1,0.07019046662764378,1,0.04161846268944343,1,0.07675541451001694,0,0.02108007248829745,1,0.028699714846219374,0,0.011488581749546187,1,0.0804280455098768,1,0.05237721697276976,0,0.05967177051449822,0,0.05816953607983435,0,0.0371307372229168,0,0.032281934796300815,1,0.06914065808854515,0,0.006864300195822806,0,0.031821976891461906,0,0.008057765181974569,1,0.07342425099013092,0,0.012996721026087496,0,0.02738680105257646,1,0.04099506803857674,1,0.061315512374858605,0,0.03193098495319245,1,0.06941055619950906,1,0.04142783208298525,1,0.04968638223953688,0,0.010525911392801637,1,0.08210051111073015,1,0.047853049898990585,0,0.023312555377078686,1,0.04522010987557082,1,0.04987209852698657,0,0.0016997181850816473,0,0.02593751456706629,0,0.004859061350207916,0,0.005494729505790261,0,0.028972936385672006,1,0.049872287196901864,0,0.0,0,0.031126128189886366,1,0.029472472219121637,0,0.06783409452660268,0,0.0,0,0.0,1,0.0692962140397954,0,0.0,0,0.06930881684092721,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1734421372.122,1.45761314112417,0.0249258261776,0.07028935072683,0.04106644964249,0.01476722937495,2.41411483116415,0.00532772363942,0.02680197652256,0.01939068820102,0.02182769389433,91193.94008578877,79602.05695097623,92145.43827831098,48240.775949517854,49554.13064444198,443686.9891494503,30650.184097549827,12988.622697933151,14429.85367249703,10318.1335912671,70558.99692931821,24441.875284595408,45874.97707125595,10211.183156204204,23859.26477630351,161793.17198995024,1782.6561107392956,14816.00263942838,16336.98401456272,10604.748413246742,10541.2392863138,53637.83499971416,46447.10378080851,36734.53131351253,24748.384858117333,181184.6525666917,0.0,0,0.0,820.0038807977523,0.1546334479281261,0,0,0.0506359955995599,0,0.1497269517785111,0,0,0,0,0,0,1,0.06530219109474818,1,0.04069373266998018,1,0.0759284138584705,0,0.019585771355170534,1,0.02697713393702364,0,0.008668656122220106,1,0.08029356464580553,1,0.05172937190409564,0,0.05901248177741242,0,0.05752019189358785,0,0.0349515478047275,0,0.03113671647273171,1,0.06847766091406524,0,0.008571551999506974,0,0.0301372081717447,0,0.010663129534952243,1,0.07298918204952903,0,0.014491344250812888,0,0.02576419959822239,1,0.039881793581919685,0,0.057381593876305495,0,0.030687641838324793,1,0.06838727915477877,1,0.040507408265875955,1,0.04843143324257747,0,0.013059282886695223,1,0.08207366487663267,1,0.047259984512898555,0,0.02156957921379897,1,0.04466904173132028,1,0.0349227482091251,0,2.2247558604554518e-05,0,0.02380879856601771,0,0.006584966362901623,0,0.0028609188904222815,0,0.027158950076993704,1,0.049872287196901864,0,0.0,0,0.031126128189886366,1,0.027467249887879103,0,0.06710586922040343,0,0.0,0,0.0,1,0.06859244992333645,0,0.0,0,0.06866420280363437,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1734421377.122,1.75689730262707,0.02581077693719,0.07375751336795,0.04268143217717,0.01550208960089,2.56538514140542,0.00558583102694,0.02772289317724,0.02035546329666,0.02280094938694,131851.63728278733,82568.84668104915,97207.830174763,49869.908906778015,52200.78244545306,465162.0007514922,32135.06572425089,13352.925196374625,15108.468103310908,10742.618875224542,108472.72391123771,25415.810515331774,48284.18844347484,10565.789383494268,25197.975048893248,169252.4816284466,1869.0188319920776,15231.55915407855,17105.287932251682,11041.02495509189,11531.34145966474,55630.6894990507,49159.8593717,38012.14157589384,26124.341505226705,191036.4472825617,0.0,0,0.0,867.6405626640873,0.1677139226422642,0,0,0.0550064326432643,0,0.1623923849884987,0,0,0,0,0,0,1,0.061236081369065,1,0.03976900265052041,1,0.07536887501331639,0,0.018091470222043632,1,0.025254553027820106,0,0.005848730494894011,1,0.08015908378173252,1,0.05108152683542153,0,0.0583531930403232,0,0.05687084770733912,0,0.031771017471004304,0,0.02999149814916259,1,0.06789559276664518,0,0.01027880380319117,0,0.028452439452027488,0,0.013268493887929902,1,0.07255411310892715,0,0.015985967475538293,0,0.02414159814386832,1,0.03876851912526262,0,0.05015229989734612,0,0.029444298723457142,1,0.0675865923075341,1,0.03958698444876667,1,0.04717648424561805,0,0.015592654380588822,1,0.0820468186425352,0,0.04666691912680652,0,0.019826603050519254,1,0.04411797358706974,1,0.025390968290450774,0,0.0017442133022907563,0,0.02168008256496913,0,0.00831087137559533,0,0.00022710827505428854,0,0.02534496376831541,1,0.049872287196901864,0,0.0,0,0.031126128189886366,0,0.025462027556636554,0,0.06637764391420417,0,0.0,0,0.0,0,0.0678886858068775,0,0.0,0,0.06801958876634154,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1734421382.122,1.835622636599,0.02669572769678,0.07722567600907,0.04429641471185,0.01623694982683,2.71665545164668,0.01194567636396,0.02864380983191,0.0213202383922899,0.02377420487955,137412.8359621078,85535.63641112205,102270.222071215,51499.04186403817,54847.43424646413,486637.01235353417,61011.58120148162,13717.227694816092,15787.082534124786,11167.10415918198,113043.7751169394,26389.74574606814,50693.39981569373,10920.395610784331,26536.68532148298,176711.79126694295,3476.564090467324,15647.11566872872,17873.59184994064,11477.301496937034,12020.351421169902,57623.54399838724,51872.61496259149,39289.75183827515,27500.298152336072,200888.2419984317,0.0,0,0.0,915.2772445304224,0.1807943973564023,0,0,0.0593768696869686,0,0.1750578181984864,0,0,0,0,0,0,1,0.05845509367140164,1,0.03884427263106204,1,0.07491632089071922,0,0.01659716908891673,1,0.023531972118613437,0,0.0030288048675679996,1,0.07875293533822107,1,0.050433681766750234,0,0.057693904303235365,0,0.05622150352108951,0,0.029633899132328965,0,0.028846279825593485,1,0.06734589623004908,0,0.011986055606875365,0,0.026767670732310275,0,0.015873858240907576,1,0.06890875483443913,0,0.0174805907002637,0,0.022518996689514237,1,0.037655244668605564,0,0.04530716272023556,0,0.02820095560858949,1,0.06687494153928365,1,0.03866656063165738,1,0.045921535248658635,0,0.01812602587448242,1,0.08183082587897748,0,0.04607385374071449,0,0.018083626887239565,1,0.0435669054428192,0,0.018859099602958757,0,0.003466179045976958,0,0.01955136656392055,0,0.010036776388289037,0,0.0024067023403136906,0,0.0235309774596371,1,0.049872287196901864,0,0.0,0,0.031126128189886366,0,0.023456805225394034,0,0.06564941860800493,0,0.0,0,0.0,0,0.06718492169041854,0,0.0,0,0.06737497472904869,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1734421387.122,1.91434797057094,0.02758067845638,0.08069383865019,0.04591139724653,0.0169718100527599,2.86792576188795,0.01245412892219,0.02956472648659,0.02228501348793,0.02474746037216,142974.03464142836,88502.42614119494,107332.61396766704,53128.17482129832,57494.08604747521,508112.0239555762,63620.30054611704,14081.530193257566,16465.696964938663,11591.589443139424,117614.82632264103,27363.680976804502,53102.61118791262,11275.001838074397,27875.39559407272,184171.1009054393,3625.338653252539,16062.67218337889,18641.8957676296,11913.578038782183,12509.361382675066,59616.398497723785,54585.37055348296,40567.36210065646,28876.25479944544,210740.0367143017,0.0,0,0.0,962.9139263967576,0.1938748720705403,0,0,0.063747306730673,0,0.1877232514084741,0,0,0,0,0,0,1,0.056316666987748176,1,0.037919542611600875,1,0.07451725912940049,0,0.015102867955789828,0,0.021809391209413095,0,0.00020887924024196036,1,0.07772719724080436,1,0.049785836698078005,0,0.05703461556614591,0,0.055572159334839444,0,0.02801848679117755,0,0.027701061502024366,1,0.06681238549886494,0,0.013693307410559546,0,0.02508290201259307,0,0.01847922259388525,1,0.06622373186794378,0,0.018975213924989104,0,0.020896395235160167,1,0.0365419702119485,0,0.04165410394404939,0,0.026957612493721833,1,0.06620780881053033,1,0.03774613681454809,1,0.04466658625169921,0,0.020659397368375992,1,0.08167141495952572,0,0.04548078835462246,0,0.016340650723959835,1,0.04301583729856866,0,0.013827186531057856,0,0.005188144789663132,0,0.01742265056287197,0,0.011762681400982758,0,0.00504051295568167,0,0.021716991150958792,1,0.049872287196901864,0,0.0,0,0.031126128189886366,0,0.021451582894151472,0,0.06492119330180568,0,0.0,0,0.0,0,0.0664811575739596,0,0.0,0,0.06673036069175585,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1734421392.122,1.99307330454287,0.02846562921597,0.08416200129131,0.04752637978121,0.0177066702787,3.01919607212922,0.02262806077978,0.03048564314127,0.02324978858356,0.02572071586476,148535.23332074884,91469.21587126786,112395.005864119,54757.30777855848,60140.737848486286,529587.0355576181,103387.88216692848,14445.832691699035,17144.31139575254,12016.074727096864,122185.87752834274,28337.61620754087,55511.82256013151,11629.608065364462,29214.10586666245,191630.4105439357,17698.868499204244,16478.22869802906,19410.19968531856,12349.854580627332,12998.37134418023,61609.25299706032,57298.12614437445,41844.97236303776,30252.211446554807,220591.83143017173,22225.866583407023,0,0.0,1010.5506082630924,0.1982129832983298,0,0,0.0685480295529552,0,0.2039291440394039,0,0,0,0,0,0,0,0.05454541802638611,0,0.036994812592141116,0,0.07414876443166948,0,0.013608566822662913,0,0.020086810300209534,0,0.002611046387084079,0,0.0754799868636908,0,0.04913799162940523,0,0.0563753268290575,0,0.05492281514859103,0,0.026701192162896948,0,0.02655584317845526,0,0.06628812379934479,0,0.015400559214243728,0,0.023398133292875864,0,0.021084586946862924,0,0.060976754159655824,0,0.02046983714971451,0,0.019273793780806098,0,0.03542869575529145,0,0.038682232825534325,0,0.025714269378854182,0,0.06556611496148966,0,0.0368257129974388,0,0.0434116372547398,0,0.02319276886226959,0,0.08030760172144133,0,0.04488772296853043,0,0.014597674560680118,0,0.04246476915431813,0,0.009652390953780482,0,0.006910110533349334,0,0.015293934561823389,0,0.013488586413676465,0,0.007674323571049663,0,0.01990300484228047,0,0.03680371992281915,0,0.0,0,0.031126128189886366,0,0.01944636056290895,0,0.06433202826817482,0,0.0,0,0.0,0,0.06575759683057573,0,0.0,0,0.06603426277245876,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1734421397.122,2.0717986385148,0.02935057997556,0.11177832136129,0.04914136231589,0.01844153050464,3.1704663823704897,0.03017654391057,0.03140655979595,0.02421456367919,0.02669397135737,154096.43200006936,94436.00560134076,122637.20696305032,56386.44073581863,62787.38964949737,551062.0471596601,112630.54229366922,14810.135190140509,17822.925826566414,12440.560011054304,126756.9287340444,29311.55143827723,63471.56506582223,11984.214292654526,30552.816139252187,199089.72018243207,25298.864345402224,16893.78521267923,20178.50360300752,12786.13112247248,13487.381305685394,63602.107496396864,60629.792585749805,43122.58262541907,31628.16809366417,230443.6261460417,23499.92978601777,0,0.0,1058.1872901294273,0.2107409027569423,0,0,0.0729522199719971,0,0.2168183496266293,0,0,0,0,0,0,0,0.05300365514145615,0,0.03607008257268222,0,0.07329095491901791,0,0.01211426568953601,0,0.018364229391004017,0,0.005430972014410146,0,0.07281133859359566,0,0.048490146560732125,0,0.05571603809196973,0,0.05427347096234199,0,0.02557022110516061,0,0.02541062485488614,0,0.06564145210467309,0,0.01710781101792791,0,0.021713364573158644,0,0.023689951299840598,0,0.05636449816542094,0,0.0219644603744399,0,0.017651192326452028,0,0.034315421298634394,0,0.03613610399306368,0,0.02447092626398653,0,0.06460735425064029,0,0.03590528918032952,0,0.042156688257780385,0,0.02572614035616319,0,0.07869411870728282,0,0.0442946575824384,0,0.012854698397400416,0,0.04191370101006758,0,0.006013293810642792,0,0.008632076277035536,0,0.013043802772796029,0,0.015214491426370172,0,0.010308134186417642,0,0.018089018533602175,0,0.02634680110164481,0,0.0,0,0.031126128189886366,0,0.017441138231666403,0,0.06371578872673969,0,0.0,0,0.0,0,0.0650376264316273,0,0.0,0,0.06534818856978017,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1734421402.122,2.15052397248673,0.03023553073516,0.15520689106294,0.05075634485057,0.01917639073057,3.3217366926117595,0.04163776279531,0.03232747645063,0.0251793387748299,0.02766722684998,159657.63067938987,97402.79533141364,167204.48257600708,58015.573693078775,65434.04145050844,572537.0587617022,129128.60353454472,15174.43768858198,18501.54025738029,12865.045295011743,131327.9799397461,30285.4866690136,77323.27576934182,12338.820519944593,31891.52641184192,206549.02982092844,38049.007487366885,17309.341727329404,20946.807520696475,13222.407664317629,13976.391267190558,65594.9619957334,68891.60908421947,44400.19288780038,33004.12474077354,240295.4208619117,24470.729586610563,0,0.0,1105.8239719957626,0.2232688222155548,0,0,0.0773564103910391,0,0.2297075552138547,0,0,0,0,0,0,0,0.05161488297414761,0,0.03514535255322158,0,0.07181101226518966,0,0.010619964556409095,0,0.016641648481802426,0,0.008250897641736199,0,0.06940870058211862,0,0.04784230149205879,0,0.055056749354880904,0,0.05362412677609253,0,0.024563465761120448,0,0.024265406531317035,0,0.06415807887792675,0,0.018815062821612105,0,0.02002859585344144,0,0.026295315652818285,0,0.051702984246565754,0,0.02345908359916532,0,0.01602859087209796,0,0.03320214684197733,0,0.03387380335128933,0,0.02322758314911888,0,0.0631230393264889,0,0.03498486536322022,0,0.04090173926082097,0,0.028259511850056804,0,0.07655842338046688,0,0.04370159219634636,0,0.011111722234120713,0,0.04136263286581704,0,0.002731328956931567,0,0.010354042020721738,0,0.009853011773984677,0,0.01694039643906388,0,0.012941944801785621,0,0.016275032224923866,0,0.017769671140439827,0,0.0,0,0.031126128189886366,0,0.015435915900423869,0,0.06308149951343509,0,0.0,0,0.0,0,0.06432004959563582,0,0.0,0,0.06466879684484725,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1734421407.122,2.22924930645866,0.03112048149475,0.23496702171343,0.05237132738525,0.01991125095651,3.4730070028530298,0.04308501764609,0.0332483931053,0.02614411387046,0.0286404823425899,165218.82935871038,100369.58506148656,221894.1675715912,59644.70665033893,68080.69325151952,594012.0703637442,133778.58332032646,15538.74018702345,19180.154688194165,13289.530578969188,135899.03114544775,31259.42189974996,121628.2666815835,12693.426747234656,33230.23668443166,214008.33945942484,39371.71111938904,17724.898241979572,21715.11143838544,13658.684206162774,14465.401228695724,67587.81649506994,77832.13113545778,45677.80315018167,34380.081387882914,250147.2155777817,25441.529387203354,0,0.0,1153.4606538620974,0.2357967416741673,0,0,0.081760600810081,0,0.2425967608010801,0,0,0,0,0,0,0,0.050333204309174054,0,0.03422062253376182,0,0.06928363194316857,0,0.009125663423282193,0,0.014919067572598893,0,0.01107082326906228,0,0.06653577846255601,0,0.04719445642338672,0,0.054397460617792666,0,0.05297478258984277,0,0.0236436614166676,0,0.023120188207747916,0,0.06188860594037321,0,0.020522314625296287,0,0.01834382713372422,0,0.028900680005795945,0,0.0477012851578506,0,0.024953706823890726,0,0.014405989417743889,0,0.03208887238532027,0,0.03181018244300238,0,0.02198424003425123,0,0.059809367404204325,0,0.034064441546110935,0,0.03964679026386156,0,0.030792883343950403,0,0.07476763346349298,0,0.04310852681025433,0,0.009368746070840983,0,0.040811564721566496,0,0.0003006432941811271,0,0.012076007764407926,0,0.005897242443793541,0,0.0186663014517576,0,0.0155757554171536,0,0.014461045916245571,0,0.01050839338121342,0,0.0,0,0.031126128189886366,0,0.013430693569181335,0,0.062434575529821824,0,0.0,0,0.0,0,0.06360414825371422,0,0.0,0,0.06399408285433628,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1734421412.122,2.55844207368871,0.03200543225434,0.28517090770756,0.05398630991993,0.02064611118245,3.6242773130943,0.0507431152584499,0.03416930975998,0.02710888896609,0.02961373783519,199972.02799617543,103336.37479155949,235071.7620648516,61273.83960759908,70727.3450525306,615487.081965786,164742.1509792552,15903.042685464923,19858.769119008044,13714.015862926628,168536.88634548942,32233.35713048632,131851.58432868248,13048.032974524722,34568.94695702139,221467.6490979212,40974.2362845246,18140.454756629744,22483.415356074394,14094.960748007925,15637.941448586836,69580.6709944065,81249.29003548215,46955.41341256298,35756.03803499228,259999.01029365163,26412.32918779616,0,0.0,1201.0973357284329,0.2483246611327799,0,0,0.0861647912291229,0,0.2554859663883055,0,0,0,0,0,0,0,0.04863580838602296,0,0.03329589251430269,0,0.0664470474819227,0,0.007631362290155291,0,0.013196486663393903,0,0.013890748896388347,0,0.06345973781369324,0,0.046546611354714267,0,0.053738171880704864,0,0.052325438403594,0,0.02224117411793695,0,0.02197496988417881,0,0.05979458557706789,0,0.022229566428980455,0,0.016659058414007014,0,0.03150604435877362,0,0.042777659243354714,0,0.026448330048616117,0,0.012783387963389806,0,0.03097559792866321,0,0.028474472125186424,0,0.020740896919383564,0,0.056652160895658416,0,0.03314401772900164,0,0.03839184126690214,0,0.03332625483784399,0,0.07321186861514757,0,0.0425154614241623,0,0.007625769907561267,0,0.04026049657731595,0,0.0036672208321078953,0,0.013797973508094141,0,0.0021731646988707443,0,0.020392206464451307,0,0.018209566032521593,0,0.012647059607567263,0,0.004204099041607769,0,0.0,0,0.031126128189886366,0,0.011425471237938786,0,0.06177846262234773,0,0.0,0,0.0,0,0.06288946545293433,0,0.0,0,0.06332277085249585,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1734421417.122,2.64647747525955,0.03289038301394,0.29455748228963,0.05560129245461,0.02138097140838,3.77554762333557,0.05238152413389,0.0350902264146599,0.02807366406173,0.0305869933278,206378.24980300045,106303.1645216324,243330.0709375894,62902.97256485924,73373.99685354166,636962.0935678281,170201.9964174777,16267.345183906393,20537.383549821923,14138.501146884068,173920.38954229682,33207.29236122269,136421.2426658403,13402.639201814787,35907.65722961112,228926.9587364176,42305.55211529268,18556.01127127991,23251.719273763352,14531.237289853068,16146.737614446396,71573.52549374303,84499.20254205035,48233.02367494429,37131.99468210165,269850.8050095216,27383.12898838895,0,0.0,1248.7340175947677,0.2608525805913924,0,0,0.0905689816481648,0,0.2683751719755309,0,0,0,0,0,0,0,0.04706227568868038,0,0.03237116249484228,0,0.0639514761200767,0,0.0061370611570283895,0,0.011473905754191771,0,0.016710674523714414,0,0.060754094786286864,0,0.04589876628604156,0,0.053078883143616265,0,0.05167609421734488,0,0.02096261541989094,0,0.02082975156060969,0,0.05791331675513656,0,0.02393681823266465,0,0.014974289694289808,0,0.03411140871175132,0,0.038408016038970205,0,0.027942953273341523,0,0.011160786509035736,0,0.029862323472006153,0,0.02544564106614089,0,0.019497553804515927,0,0.05383840520168378,0,0.032223593911892355,0,0.037136892269942726,0,0.03585962633173759,0,0.07184642367190992,0,0.04192239603807026,0,0.005882793744281564,0,0.03970942843306542,0,0.006825072149419575,0,0.01551993925178033,0,0.0013552711447932936,0,0.022118111477145014,0,0.020843376647889586,0,0.010833073298888968,0,0.0013824577332822927,0,0.0,0,0.031126128189886366,0,0.009420248906696238,0,0.06111545802197801,0,0.0,0,0.0,0,0.06217569655801074,0,0.0,0,0.0626540103421583,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1734421422.122,2.73451287683038,0.03377533377353,0.3413516767002499,0.05721627498929,0.02211583163432,3.92681793357684,0.05401993300934,0.03601114306934,0.02903843915736,0.0315602488204099,212784.47160982544,109269.95425170528,255938.95082966992,64532.10552211939,76020.64865455274,658437.10516987,175661.84185570013,16631.647682347862,21215.9979806358,14562.986430841507,179303.89273910422,34181.227591959054,152386.2520825778,13757.245429104853,37246.36750220085,236386.268374914,43636.86794606076,18971.56778593008,24020.02319145232,14967.513831698216,16655.53378030595,73566.37999307956,87749.11504861857,49510.6339373256,38507.95132921102,279702.59972539166,28353.928788981742,0,0.0,1296.3706994611025,0.2703165034299345,0,0,0.0961433873010934,0,0.2867994388390078,0,0,0,0,0,0,0,0.042431638131308895,0,0.030521702455922756,0,0.05978199513519981,0,0.003148458890774572,0,0.008028743935784677,0,0.022350525778366548,0,0.05648094355883737,0,0.04460307614869568,0,0.05176030566944009,0,0.050377405844846325,0,0.01785842714135355,0,0.018539314913471466,0,0.05496295157262379,0,0.027351321840033013,0,0.011604752254855383,0,0.03932213741770664,0,0.03118161283499958,0,0.030932199722792333,0,0.007915583600327597,0,0.027635774558692025,0,0.018593479130918564,0,0.017010867574780625,0,0.04916350569713367,0,0.030382746277673775,0,0.034626994276023886,0,0.040926369319524813,0,0.0696690470982491,0,0.040736265265886216,0,0.0023968414177221453,0,0.03860729214456434,0,0.018210311195858975,0,0.01896387073915272,0,0.007466500200456028,0,0.025569921502532414,0,0.02611099787862553,0,0.0072051006815323365,0,0.011107675012998891,0,0.0,0,0.031126128189886366,0,0.0054098042442111555,0,0.059799318302534286,0,0.0,0,0.0,0,0.060719778745497346,0,0.0,0,0.06127640933394868,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
