run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.035596,200,7.993884
1,200,0.021222,200,8.728168
2,200,0.026043,200,7.914167
3,200,0.023235,200,7.897836
4,200,0.025227,200,7.816068
5,200,0.033163,200,20.816831
6,200,0.022343,200,8.511081
