Idle Energy:
kernel_processes: 10543.967999999993
system_processes: 38999.09600000134
policy: 232.40400000000466
sidecar: 2421.6280000000256
uva: 581.1160000000002
rabbitmq: 530.5000000000018
surf: 661.7600000000102
vu: 662.7080000000075
api-gateway: 92.05200000000573
orchestrator: 154.4720000000006
policy-enforcer: 154.4480000000006
sql-algorithm: 0
sql-query: 0

Active Energy:
kernel_processes: 10430.832000000208
system_processes: 38738.82400000276
policy: 223.228000000027
sidecar: 2417.7520000000286
uva: 591.5800000000232
rabbitmq: 508.3960000000164
surf: 603.416000000012
vu: 642.2400000000031
api-gateway: 148.65599999999841
orchestrator: 158.54400000000038
policy-enforcer: 205.37199999999876
sql-algorithm: 0
sql-query: 0
