Idle Energy:
kernel_processes: 10470.94399999994
system_processes: 38470.543999999914
policy: 231.4399999999997
rabbitmq: 539.5479999999933
policy-enforcer: 231.30799999999968
orchestrator: 135.4800000000006
sidecar: 2503.9640000000018
vu: 596.1920000000014
uva: 661.7159999999947
api-gateway: 139.88799999999887
surf: 613.5880000000009
sql-query: 0
sql-algorithm: 0

Active Energy:
kernel_processes: 9523.899999999945
system_processes: 43408.08873760129
policy: 174.54799999999037
rabbitmq: 521.4559999999975
policy-enforcer: 174.73200000000006
orchestrator: 147.532
sidecar: 2113.5216412000013
vu: 395.8639999999998
uva: 573.8560000000034
api-gateway: 112.13999999999973
surf: 391.90400000000045
sql-query: 76.10579760000002
sql-algorithm: 95.2028072
