Idle Energy:
kernel_processes: 10366.22399999999
system_processes: 38272.73200000002
policy: 227.4279999999995
sidecar: 2315.2720000000004
rabbitmq: 545.2040000000003
orchestrator: 106.90400000000005
policy-enforcer: 172.08800000000002
surf: 660.7040000000009
vu: 584.1639999999994
api-gateway: 151.59199999999984
uva: 646.6680000000009
sql-algorithm: 0
sql-query: 0

Active Energy:
kernel_processes: 9798.355999999994
system_processes: 41382.504000000015
policy: 182.54800000000003
sidecar: 1998.6416650000003
rabbitmq: 490.6839999999998
orchestrator: 134.76400000000012
policy-enforcer: 169.74000000000015
surf: 458.32799999999946
vu: 458.8400000000009
api-gateway: 143.96400000000008
uva: 642.3320000000004
sql-algorithm: 0
sql-query: 0
