Idle Energy:
kernel_processes: 10529.083999999682
system_processes: 39112.07999999962
policy: 233.9039999999792
sidecar: 1989.6600000000064
uva: 623.5479999999874
rabbitmq: 517.6440000000039
surf: 628.0120000000081
vu: 647.1280000000012
api-gateway: 77.71600000000105
orchestrator: 93.42000000000054
policy-enforcer: 147.25200000000098
sql-query: 0
sql-algorithm: 0

Active Energy:
kernel_processes: 10497.248000000254
system_processes: 39141.29999999947
policy: 219.24399999998664
sidecar: 2162.904000000014
uva: 615.1320000000088
rabbitmq: 481.30400000001464
surf: 598.3080000000099
vu: 674.0479999999997
api-gateway: 128.5080000000005
orchestrator: 166.07600000000286
policy-enforcer: 172.24800000000005
sql-query: 0
sql-algorithm: 0
