Idle Energy:
kernel_processes: 10500.992000000027
system_processes: 38587.23200000046
policy: 230.45600000000758
rabbitmq: 508.4520000000001
policy-enforcer: 210.73599999999962
orchestrator: 113.99599999999988
sidecar: 2354.6719999999987
vu: 651.7079999999993
uva: 606.1199999999995
api-gateway: 84.31999999999996
surf: 656.1799999999993
sql-query: 0
sql-algorithm: 0

Active Energy:
kernel_processes: 9417.904000000135
system_processes: 44489.67200000026
policy: 189.67600000001147
rabbitmq: 483.7080000000008
policy-enforcer: 189.82799999999995
orchestrator: 129.5920000000001
sidecar: 1905.0740642999992
vu: 376.71599999999955
uva: 536.6560000000005
api-gateway: 102.78799999999964
surf: 385.5400000000009
sql-query: 116.1563118
sql-algorithm: 48.5152704
