run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.020071,200,6.356737
1,200,0.019598,200,6.319874
2,200,0.019917,200,6.531813
3,200,0.020781,200,6.719769
4,200,0.019808,200,6.358166
5,200,0.019767,200,6.722087
6,200,0.022157,200,6.728525
