Idle Energy:
kernel_processes: 10543.32800000025
system_processes: 38864.11600000053
policy: 240.48799999999284
rabbitmq: 609.14800000001
policy-enforcer: 181.55199999999581
orchestrator: 131.34400000000204
sidecar: 2520.1119999999923
vu: 682.203999999999
uva: 632.9519999999991
api-gateway: 99.3880000000021
surf: 616.5320000000114
sql-algorithm: 0
sql-query: 0

Active Energy:
kernel_processes: 9885.04000000027
system_processes: 40752.52399999905
policy: 193.73200000002296
rabbitmq: 585.3119999999977
policy-enforcer: 175.98000000000107
orchestrator: 132.2039999999972
sidecar: 2089.9191776000043
vu: 627.7839999999998
uva: 609.7240000000085
api-gateway: 118.50000000000108
surf: 341.49199999999894
sql-algorithm: 28.689177599999987
sql-query: 31.796838399999984
