run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.022364,200,6.180173
1,200,0.023196,200,6.20486
2,200,0.019966,200,6.140569
3,200,0.02219,200,6.168397
4,200,0.018722,200,6.210618
5,200,0.021376,200,6.132324
6,200,0.021187,200,6.103771
