Idle Energy:
kernel_processes: 10512.89200000001
system_processes: 38936.03200000013
policy: 238.75200000000433
policy-enforcer: 214.91199999999964
rabbitmq: 529.8560000000007
sidecar: 2548.3919999999925
surf: 572.2879999999985
vu: 699.1959999999966
uva: 590.3079999999946
api-gateway: 136.8239999999996
orchestrator: 152.64799999999838
sql-algorithm: 0
sql-query: 0

Active Energy:
kernel_processes: 9961.655999999959
system_processes: 41706.57600000101
policy: 198.3559999999986
policy-enforcer: 198.3199999999986
rabbitmq: 510.36000000000246
sidecar: 2233.1758015999994
surf: 318.67999999999944
vu: 690.4840000000014
uva: 556.5039999999927
api-gateway: 116.05199999999972
orchestrator: 136.1639999999981
sql-query: 39.846
sql-algorithm: 39.9165
