run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.028512,200,5.107324
1,200,0.024749,200,5.110221
2,200,0.025302,200,5.072901
3,200,0.02717,200,5.084933
4,200,0.025645,200,5.808746
5,200,0.02977,200,5.098822
6,200,0.021888,200,5.046525
