Idle Energy:
kernel_processes: 10433.535999999769
system_processes: 38986.8319999993
policy: 226.34799999999132
rabbitmq: 501.6560000000063
policy-enforcer: 226.208000000001
orchestrator: 179.31200000000024
sidecar: 2497.075999999998
vu: 614.1319999999998
uva: 614.8639999999992
api-gateway: 155.96400000000068
surf: 593.2280000000054
sql-query: 0
sql-algorithm: 0

Active Energy:
kernel_processes: 9526.200000000032
system_processes: 44002.05121480024
policy: 191.796000000036
rabbitmq: 491.1680000000036
policy-enforcer: 185.84799999999797
orchestrator: 156.3160000000016
sidecar: 2078.1567091000024
vu: 391.2839999999933
uva: 565.8679999999972
api-gateway: 126.29199999999861
surf: 386.90400000000375
sql-query: 0
sql-algorithm: 100.69630469999998
