run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.023113,200,0.010846
1,200,0.026335,200,0.009365
2,200,0.02343,200,0.010732
3,200,0.020301,200,0.011595
4,200,0.022257,200,0.011376
5,200,0.022243,200,0.00946
6,200,0.021216,200,0.008543
