Idle Energy:
kernel_processes: 10503.064000000264
system_processes: 37791.3960000003
policy: 250.6080000000079
sidecar: 2489.495999999994
rabbitmq: 590.439999999978
orchestrator: 192.4079999999917
policy-enforcer: 137.41199999999813
surf: 618.9800000000248
vu: 632.6040000000038
api-gateway: 180.76800000000682
uva: 647.3399999999775
sql-algorithm: 0
sql-query: 0

Active Energy:
kernel_processes: 9820.904000000115
system_processes: 42602.81599999993
policy: 205.95999999999796
sidecar: 1943.7040000000138
rabbitmq: 555.920000000001
orchestrator: 153.79200000000162
policy-enforcer: 188.89200000000767
surf: 331.8640000000317
vu: 536.5679999999657
api-gateway: 129.7760000000041
uva: 624.867999999959
sql-query: 0
sql-algorithm: 0
