Idle Energy:
kernel_processes: 10529.688000000071
system_processes: 39064.80400000034
policy: 232.68400000000582
policy-enforcer: 173.0600000000001
rabbitmq: 562.0039999999999
sidecar: 2525.736
surf: 639.72
vu: 608.9319999999998
uva: 619.7320000000002
api-gateway: 176.40799999999993
orchestrator: 177.62399999999994

Active Energy:
kernel_processes: 9903.736000000063
system_processes: 42408.49600000005
policy: 198.4880000000069
policy-enforcer: 192.6
rabbitmq: 514.5560000000003
sidecar: 2037.4934680999995
surf: 318.844
vu: 620.3919999999997
uva: 552.3999999999995
api-gateway: 174.67200000000003
orchestrator: 148.0560000000001
sql-query: 34.56265450000001
sql-algorithm: 31.756577599999996
