run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.029508,200,6.174452
1,200,0.020664,200,6.148205
2,200,0.023186,200,6.147346
3,200,0.020012,200,6.155859
4,200,0.020979,200,6.171087
5,200,0.023684,200,6.197221
6,200,0.024523,200,6.199514
