Idle Energy:
kernel_processes: 10371.259999999998
system_processes: 38762.71999999999
policy: 237.3160000000007
sidecar: 2395.82
rabbitmq: 571.8799999999995
orchestrator: 195.70800000000023
policy-enforcer: 221.5160000000005
surf: 558.8959999999993
vu: 631.5919999999998
api-gateway: 185.65599999999992
uva: 620.6479999999984
sql-algorithm: 0
sql-query: 0

Active Energy:
kernel_processes: 9825.044000000002
system_processes: 42200.11600000002
policy: 195.7160000000002
sidecar: 2290.8527352000015
rabbitmq: 600.1959999999998
orchestrator: 141.4080000000001
policy-enforcer: 157.37200000000018
surf: 303.9559999999986
vu: 604.8520000000011
api-gateway: 136.34000000000037
uva: 656.687999999999
sql-query: 216.1409916
sql-algorithm: 163.9843966
