Idle Energy:
policy: 196.59600000000006
system_processes: 43439.59600000014
policy-enforcer: 181.87600000000117
orchestrator: 139.79600000000167
sidecar: 2281.239942000017
rabbitmq: 484.6879999999995
surf: 382.5599999999984
uva: 628.1840000000155
vu: 575.3840000000029
api-gateway: 122.1759999999984
sql-query: 113.13281174999999
sql-algorithm: 81.52808025

Active Energy:
policy: 190.96400000000517
system_processes: 44030.468000000226
policy-enforcer: 181.44000000000435
orchestrator: 138.63200000000117
sidecar: 2161.8950137999973
rabbitmq: 502.84799999999706
surf: 439.9040000000014
uva: 633.2919999999846
vu: 434.47600000001023
api-gateway: 118.88800000000023
sql-query: 76.0195392
sql-algorithm: 55.4588025
