run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.024209,200,6.642678
1,200,0.022929,200,6.649686
2,200,0.019491,200,6.723236
3,200,0.019302,200,6.664823
4,200,0.019197,200,6.538024
5,200,0.019737,200,6.57334
6,200,0.019521,200,6.667007
