Idle Energy:
kernel_processes: 10450.476000000112
system_processes: 38281.43199999968
policy: 227.64800000000395
policy-enforcer: 202.7920000000008
rabbitmq: 601.6519999999981
sidecar: 2415.3720000000058
surf: 591.3080000000008
vu: 621.2719999999987
uva: 613.144000000003
api-gateway: 134.29599999999965
orchestrator: 174.68000000000058
sql-query: 0
sql-algorithm: 0

Active Energy:
kernel_processes: 9931.359999999946
system_processes: 41899.732000000215
policy: 193.8119999999986
policy-enforcer: 175.28800000000055
rabbitmq: 552.5959999999995
sidecar: 2142.9721087999965
surf: 314.49600000000186
vu: 614.0800000000027
uva: 580.4559999999979
api-gateway: 130.52399999999938
orchestrator: 150.93600000000058
sql-query: 114.0580032
sql-algorithm: 92.0409432
