run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.02596,200,0.012053
1,200,0.025228,200,0.015548
2,200,0.02235,200,0.011288
3,200,0.029639,200,0.011517
4,200,0.018604,200,0.012954
5,200,0.021964,200,0.011521
6,200,0.02266,200,0.012558
