run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.026649,200,7.760415
1,200,0.027716,408,30.003376
2,200,0.021708,200,13.455864
3,200,0.034414,200,21.516723
4,200,0.030197,200,7.699648
5,200,0.024127,200,7.749761
6,200,0.026879,408,30.003267
