Idle Energy:
kernel_processes: 10529.763999999908
system_processes: 37622.075999999746
policy: 236.39199999999735
sidecar: 2403.843999999949
rabbitmq: 546.1439999999832
orchestrator: 150.4960000000062
policy-enforcer: 211.22799999999455
surf: 645.6680000000105
vu: 578.4520000000235
api-gateway: 123.68800000000176
uva: 726.7359999999377
sql-query: 0
sql-algorithm: 0

Active Energy:
kernel_processes: 9872.94000000004
system_processes: 40736.271999999946
policy: 197.34800000000294
sidecar: 2167.180904800015
rabbitmq: 531.376000000008
orchestrator: 153.42000000000007
policy-enforcer: 186.5560000000038
surf: 506.30799999994844
vu: 437.9839999999572
api-gateway: 126.60400000000054
uva: 666.4800000000031
sql-query: 81.36204970000001
sql-algorithm: 61.04225455000001
