Idle Energy:
kernel_processes: 10479.08800000026
system_processes: 38646.859999999535
policy: 225.53999999999843
rabbitmq: 563.656
policy-enforcer: 225.5840000000033
orchestrator: 128.8519999999994
sidecar: 2543.164000000008
vu: 629.2080000000017
uva: 580.6759999999932
api-gateway: 125.37999999999889
surf: 660.3360000000032
sql-query: 0
sql-algorithm: 0

Active Energy:
kernel_processes: 9309.180000000051
system_processes: 45268.30530270018
policy: 176.611999999996
rabbitmq: 508.3479999999937
policy-enforcer: 170.4440000000003
orchestrator: 128.39999999999984
sidecar: 1897.1296326000013
vu: 319.74799999999425
uva: 543.5920000000024
api-gateway: 117.35599999999991
surf: 338.53200000000226
sql-algorithm: 62.1406025
sql-query: 48.184564499999986
