Idle Energy:
kernel_processes: 10377.39199999976
system_processes: 38298.87199999975
policy: 232.603999999982
sidecar: 2347.0000000000127
rabbitmq: 540.4599999999797
orchestrator: 162.70400000000424
policy-enforcer: 205.14400000000023
surf: 595.2800000000374
vu: 588.692000000067
api-gateway: 144.71600000000186
uva: 603.1200000000111
sql-algorithm: 0
sql-query: 0

Active Energy:
kernel_processes: 9765.04400000009
system_processes: 42568.74799999907
policy: 194.20000000000977
sidecar: 1983.2300976000001
rabbitmq: 516.5560000000078
orchestrator: 138.0440000000068
policy-enforcer: 174.58799999999582
surf: 413.4840000000627
vu: 424.03199999999873
api-gateway: 109.68399999999977
uva: 645.5839999999944
sql-algorithm: 21.389397199999994
sql-query: 23.506838
