Idle Energy:
kernel_processes: 10443.12799999987
system_processes: 38546.883999999875
policy: 227.1279999999969
rabbitmq: 530.403999999999
policy-enforcer: 227.0799999999993
orchestrator: 187.53599999999992
sidecar: 2533.1639999999984
vu: 637.1679999999997
uva: 580.6880000000002
api-gateway: 153.00799999999828
surf: 638.4120000000005
sql-query: 0
sql-algorithm: 0

Active Energy:
kernel_processes: 9448.484000000131
system_processes: 44275.251999997774
policy: 178.2159999999947
rabbitmq: 532.7360000000008
policy-enforcer: 177.90000000000197
orchestrator: 154.32800000000066
sidecar: 1983.0326085999975
vu: 324.78800000000314
uva: 549.6080000000048
api-gateway: 123.40400000000008
surf: 404.80399999999554
sql-algorithm: 26.867933199999996
sql-query: 131.5220304
