Idle Energy:
kernel_processes: 10381.955999999918
system_processes: 38250.83999999973
policy: 239.75199999999666
policy-enforcer: 205.30399999999872
rabbitmq: 604.3479999999927
sidecar: 2528.7080000000096
surf: 619.3400000000058
vu: 590.860000000005
uva: 603.7000000000015
api-gateway: 94.04399999999914
orchestrator: 110.11200000000008
sql-algorithm: 0
sql-query: 0

Active Energy:
kernel_processes: 9827.73199999994
system_processes: 41211.980000000556
policy: 200.26799999999673
policy-enforcer: 183.99999999999963
rabbitmq: 559.979999999993
sidecar: 2034.483999999997
surf: 306.3520000000034
vu: 570.7839999999948
uva: 578.9959999999975
api-gateway: 136.33200000000028
orchestrator: 155.13599999999883
sql-query: 0
sql-algorithm: 0
