run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.034355,200,6.233034
1,200,0.024629,200,6.105217
2,200,0.024152,200,6.191291
3,200,0.018669,200,6.204535
4,200,0.019409,200,6.1704
5,200,0.01981,200,6.156878
6,200,0.020792,200,6.106318
