Idle Energy:
kernel_processes: 10398.728000000254
system_processes: 38792.367999999646
policy: 228.60400000000885
sidecar: 2412.7879999999946
rabbitmq: 534.1079999999919
orchestrator: 194.4280000000014
policy-enforcer: 201.1960000000026
surf: 583.7959999999932
vu: 621.5799999999751
api-gateway: 154.21600000000186
uva: 604.4200000000409
sql-algorithm: 0
sql-query: 0

Active Energy:
kernel_processes: 9740.73199999961
system_processes: 41519.33200000056
policy: 197.67999999999782
sidecar: 1971.4560000000065
rabbitmq: 507.35199999996433
orchestrator: 162.82000000000397
policy-enforcer: 186.78000000000094
surf: 423.8960000000522
vu: 453.72399999997737
api-gateway: 135.84799999999697
uva: 591.1199999999795
sql-algorithm: 0
sql-query: 0
