run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.020397,200,0.01119
1,200,0.019402,200,0.010341
2,200,0.023228,200,0.009161
3,200,0.018741,200,0.011122
4,200,0.021593,200,0.009494
5,200,0.020432,200,0.008658
6,200,0.018987,200,0.010287
