Idle Energy:
kernel_processes: 10442.075999999844
system_processes: 38998.295999997354
policy: 233.0680000000332
sidecar: 2505.0360000000496
uva: 630.5000000000092
rabbitmq: 584.179999999965
surf: 616.2760000000164
vu: 610.4440000000037
api-gateway: 125.09599999999604
orchestrator: 174.67200000000668
policy-enforcer: 153.36800000000295
sql-query: 0
sql-algorithm: 0

Active Energy:
kernel_processes: 10407.255999999974
system_processes: 39282.652000001704
policy: 225.8279999999795
sidecar: 2456.732000000023
uva: 564.2120000000174
rabbitmq: 559.4279999999789
surf: 626.7959999999956
vu: 618.0640000000021
api-gateway: 90.46799999999566
orchestrator: 127.66400000000061
policy-enforcer: 162.97200000000046
sql-query: 0
sql-algorithm: 0
