Idle Energy:
kernel_processes: 10506.07200000014
system_processes: 37941.66000000021
policy: 236.55199999999115
sidecar: 2447.7079999999846
rabbitmq: 529.2960000000069
orchestrator: 188.85999999999316
policy-enforcer: 191.74000000000038
surf: 660.976000000049
vu: 622.804000000041
api-gateway: 146.1759999999937
uva: 636.9359999999948
sql-query: 0
sql-algorithm: 0

Active Energy:
kernel_processes: 9822.259999999911
system_processes: 41742.64400000062
policy: 194.32799999999145
sidecar: 2158.839000000015
rabbitmq: 508.5439999999732
orchestrator: 140.93199999999914
policy-enforcer: 166.71200000000005
surf: 473.90000000003414
vu: 438.5879999999483
api-gateway: 126.7559999999927
uva: 624.5119999999976
sql-query: 148.90320719999997
sql-algorithm: 112.43249999999999
