Idle Energy:
policy: 236.82799999999773
system_processes: 41318.07600000014
policy-enforcer: 221.16399999999945
orchestrator: 167.95199999999733
sidecar: 2549.887999999981
rabbitmq: 523.2600000000002
surf: 634.3399999999922
uva: 616.8239999999937
vu: 593.3999999999969
api-gateway: 109.73600000000107
sql-algorithm: 0
sql-query: 0

Active Energy:
policy: 201.683999999996
system_processes: 44289.96799999977
policy-enforcer: 185.57599999999746
orchestrator: 144.2919999999991
sidecar: 2086.1540000000023
rabbitmq: 544.7040000000053
surf: 387.496000000011
uva: 623.0520000000025
vu: 462.9279999999912
api-gateway: 111.09200000000378
sql-query: 0
sql-algorithm: 0
