Idle Energy:
kernel_processes: 10481.304000000004
system_processes: 37869.93999999802
policy: 240.17199999998383
sidecar: 2056.0680000000157
uva: 577.2760000000025
rabbitmq: 581.9720000000016
surf: 628.1320000000127
vu: 642.3919999999692
api-gateway: 150.15600000000342
orchestrator: 150.3000000000034
policy-enforcer: 224.4519999999989
sql-algorithm: 0
sql-query: 0

Active Energy:
kernel_processes: 10420.97599999983
system_processes: 38247.91999999869
policy: 232.50000000003197
sidecar: 2221.7520000000277
uva: 560.6120000000282
rabbitmq: 576.684000000001
surf: 601.6280000000307
vu: 642.2239999999944
api-gateway: 136.84000000000015
orchestrator: 171.2759999999933
policy-enforcer: 188.00800000000447
sql-algorithm: 0
sql-query: 0
