Idle Energy:
kernel_processes: 10480.920000000022
system_processes: 38566.50800000003
policy: 222.43200000000013
policy-enforcer: 205.7600000000011
rabbitmq: 529.8319999999997
sidecar: 2474.9599999999978
surf: 594.5720000000036
vu: 648.6880000000075
uva: 596.5600000000085
api-gateway: 133.49600000000038
orchestrator: 190.12799999999837
sql-query: 0
sql-algorithm: 0

Active Energy:
kernel_processes: 9870.916000000045
system_processes: 41841.548000000104
policy: 192.148
policy-enforcer: 177.51200000000046
rabbitmq: 506.5359999999982
sidecar: 2138.878568200002
surf: 320.0720000000001
vu: 612.0039999999998
uva: 570.7839999999993
api-gateway: 115.59199999999991
orchestrator: 132.65999999999883
sql-algorithm: 98.4068828
sql-query: 113.5214047
