run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.027686,200,9.57244
1,200,0.020085,200,0.009559
2,200,0.017493,200,0.009693
3,200,0.022594,200,0.009028
4,200,0.019366,200,0.009374
5,200,0.022028,200,0.009954
6,200,0.018323,200,0.015595
