Idle Energy:
kernel_processes: 10407.675999999628
system_processes: 38625.035999997825
policy: 231.6160000000177
sidecar: 2464.7480000000205
uva: 578.3040000000171
rabbitmq: 568.3439999999964
surf: 582.3760000000103
vu: 612.9400000000372
api-gateway: 148.83199999999076
orchestrator: 148.96800000000047
policy-enforcer: 215.73600000000513
sql-query: 0
sql-algorithm: 0

Active Energy:
kernel_processes: 10413.112000000197
system_processes: 39366.07200000165
policy: 231.73199999999193
sidecar: 2415.968000000015
uva: 584.3799999999815
rabbitmq: 570.7400000000018
surf: 568.7760000000035
vu: 626.3000000000139
api-gateway: 118.33200000000264
orchestrator: 144.86399999999674
policy-enforcer: 165.81600000000745
sql-query: 0
sql-algorithm: 0
