Idle Energy:
kernel_processes: 10418.57600000004
system_processes: 38883.843999999604
policy: 239.87200000000294
policy-enforcer: 210.80399999999872
rabbitmq: 549.5720000000014
sidecar: 2427.4599999999978
surf: 591.9000000000011
vu: 637.0920000000007
uva: 561.5960000000015
api-gateway: 60.091999999999636
orchestrator: 103.76800000000031
sql-algorithm: 0
sql-query: 0

Active Energy:
kernel_processes: 9862.25199999992
system_processes: 41951.555999999764
policy: 193.80800000000048
policy-enforcer: 186.18400000000145
rabbitmq: 508.4160000000009
sidecar: 2171.345059200006
surf: 324.35200000000106
vu: 618.9400000000012
uva: 542.628000000002
api-gateway: 116.15999999999983
orchestrator: 135.37999999999994
sql-query: 122.1077412
sql-algorithm: 103.1919528
