run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.027803,200,5.144456
1,200,0.029265,200,5.154026
2,200,0.028131,200,5.267379
3,200,0.024615,200,5.101444
4,200,0.022334,200,5.17198
5,200,0.024219,200,5.126822
6,200,0.021451,200,6.106117
