Idle Energy:
kernel_processes: 10403.844000000507
system_processes: 38239.819999999054
policy: 227.10800000000745
rabbitmq: 526.6519999999971
policy-enforcer: 227.17200000000258
orchestrator: 184.02400000000145
sidecar: 2481.3440000000005
vu: 600.8520000000026
uva: 614.8440000000031
api-gateway: 127.33600000000054
surf: 587.5440000000017
sql-query: 0

Active Energy:
kernel_processes: 9368.179999999973
system_processes: 45573.07999999981
policy: 176.76000000000528
rabbitmq: 482.1119999999987
policy-enforcer: 172.28000000000014
orchestrator: 140.2400000000005
sidecar: 1959.0811635999974
vu: 335.37600000000015
uva: 560.4600000000021
api-gateway: 102.45599999999966
surf: 352.67199999999895
sql-query: 0
sql-algorithm: 95.9865
